SmartOnes Skate America,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Daisuke TAKAHASHI JPN 69.10 35.90,,34.20,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3F+3T 9.5 1.00 1 2 1 1 1 1 1 1,,1 1 - -,10.50
2 3A 7.5 -3.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,4.50
3 CSSp3 2.1 0.30 1 1 0 1 0 1 1 0,,1 1 - -,2.40
4 3Lz 6.0 0.80 0 1 1 1 0 1 1 1,,1 1 - -,6.80
5 CiSt2 2.3 0.50 1 1 1 2 1 1 1 1,,1 0 - -,2.80
6 CCoSp3 3.0 0.50 1 2 1 2 1 1 1 1,,1 1 - -,3.50
7 SlSt2 2.3 0.70 1 2 1 2 1 2 2 2,,1 1 - -,3.00
8 FSSp3 2.3 0.10 0 1 -1 1 0 1 0 0,,0 0 - -,2.40
35.0,,,35.90
Program Components Factor,,,
Skating Skills 1.00 7.00 7.50 6.00 7.75 6.25 7.50 6.50 6.75,,6.50 7.00 -,- 6.90
Transition / Linking Footwork 1.00 6.50 7.50 5.00 7.75 6.00 7.00 6.25 6.50,,6.25 6.75 -,- 6.55
Performance / Execution 1.00 6.75 7.25 6.25 8.00 6.50 7.75 6.25 6.75,,6.50 7.25 -,- 6.90
Choreography / Composition 1.00 6.75 7.25 6.00 8.00 6.50 7.50 6.00 6.75,,6.25 7.00 -,- 6.85
Interpretation 1.00 6.50 7.25 6.75 8.00 6.75 7.75 6.50 7.00,,6.25 7.25 -,- 7.00
Judges Total Program Component Score (factored),,,34.20
Deductions: Falls: -1.00,,,-1.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Kevin VAN DER PERREN BEL 68.79 36.24,,32.55,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 4T+3T 13.0 0.60 1 2 1 1 0 0 0 0,,0 1 - -,13.60
2 3A 7.5 -1.40 -2 -2 -2 -1 -1 -1 -1 -1,,0 -1 - -,6.10
3 FSSp3 2.3 0.00 0 0 -1 1 0 0 1 0,,0 0 - -,2.30
4 CiSt1 1.8 0.40 1 1 0 1 1 0 0 1,,1 1 - -,2.20
5 3Lz 6.0 0.40 1 1 0 1 0 0 1 0,,1 1 - -,6.40
6 CSSp1 1.3 -0.06 0 1 -1 0 0 -1 0 0,,0 0 - -,1.24
7 SlSt1 1.8 0.10 0 0 0 1 0 1 0 1,,1 0 - -,1.90
8 CCoSp2 2.5 0.00 0 0 -1 1 0 0 0 0,,0 0 - -,2.50
36.2,,,36.24
Program Components Factor,,,
Skating Skills 1.00 6.50 7.00 5.75 7.50 6.50 6.75 6.50 6.25,,6.50 6.75 -,- 6.55
Transition / Linking Footwork 1.00 6.00 7.00 5.00 7.50 6.75 6.75 6.25 5.75,,6.50 6.50 -,- 6.35
Performance / Execution 1.00 6.25 6.75 5.75 7.25 7.00 7.00 6.25 6.00,,6.75 6.75 -,- 6.55
Choreography / Composition 1.00 6.25 7.00 5.00 7.25 6.75 6.75 6.25 6.25,,6.75 6.75 -,- 6.55
Interpretation 1.00 6.00 6.75 5.50 7.50 7.00 7.00 6.25 6.25,,6.75 6.75 -,- 6.55
Judges Total Program Component Score (factored),,,32.55
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Evan LYSACEK USA 67.75 34.10,,33.65,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3A 7.5 -1.00 0 -1 -1 0 -1 -1 -1 -1,,-1 -1 - -,6.50
2 3Lz+3T 10.0 0.40 1 1 0 1 0 0 0 0,,1 1 - -,10.40
3 FSSp3 2.3 0.00 1 0 0 1 0 0 0 0,,0 0 - -,2.30
4 CiSt1 1.8 0.50 1 1 1 1 1 1 0 1,,0 0 - -,2.30
5 3F 5.5 0.00 0 0 0 0 0 1 0 0,,1 0 - -,5.50
6 CSSp3 2.1 0.10 0 0 0 0 0 1 1 1,,0 0 - -,2.20
7 SlSt1 1.8 0.50 1 1 1 1 1 2 1 1,,1 1 - -,2.30
8 CCoSp2 2.5 0.10 0 1 0 1 0 1 0 0,,1 0 - -,2.60
33.5,,,34.10
Program Components Factor,,,
Skating Skills 1.00 7.00 7.00 6.00 7.25 6.25 7.25 6.25 6.50,,6.75 7.00 -,- 6.75
Transition / Linking Footwork 1.00 6.50 7.25 4.50 7.25 6.25 7.00 6.00 6.00,,6.25 6.75 -,- 6.50
Performance / Execution 1.00 7.00 7.00 5.50 7.00 6.50 7.25 5.75 6.75,,6.50 7.00 -,- 6.85
Choreography / Composition 1.00 7.00 6.75 5.25 7.00 6.50 7.00 5.50 6.25,,6.75 7.00 -,- 6.70
Interpretation 1.00 6.75 6.75 5.00 7.25 7.00 7.25 5.75 6.50,,7.00 7.25 -,- 6.85
Judges Total Program Component Score (factored),,,33.65
Deductions:,,,0.00
SmartOnes Skate America,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Brian JOUBERT FRA 62.88 30.48,,33.40,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
