SmartOnes Skate America,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Alissa CZISNY USA 106.48 55.40,,52.08,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T 7.3 -1.40 -2 -2 -1 0 -1 -1 -1 -2,,-1 -2 - -,5.90
2 FSSp4 3.0 0.60 1 1 2 2 1 1 1 2,,1 1 - -,3.60
3 3F+2T 6.8 0.00 0 0 0 0 0 -1 0 0,,0 0 - -,6.80
4 3Lo 5.0 0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.00
5 CCoSp3 3.0 1.00 2 2 2 2 2 2 2 1,,2 2 - -,4.00
6 2A+2T 4.6 0.00 0 0 0 0 0 0 0 0,,0 0 - -,4.60
7 3F 6.1x -3.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.10
8 FCSp3 2.3 0.50 1 1 1 1 0 1 1 1,,1 1 - -,2.80
9 2A 3.6x 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.60
10 3Lz 6.6x -1.20 0 -1 -1 -1 -1 -1 -1 -1,,-2 -2 - -,5.40
11 SlSt1 1.8 0.00 0 0 0 0 0 0 0 0,,0 0 - -,1.80
12 SpSt4 3.4 2.00 2 2 2 2 2 2 2 1,,2 2 - -,5.40
13 LSp4 2.4 1.00 2 2 2 2 2 2 1 2,,2 2 - -,3.40
55.9,,,55.40
Program Components Factor,,,
Skating Skills 1.60 7.25 7.00 6.25 6.75 6.50 6.25 6.50 6.25,,6.50 6.00 -,- 6.55
Transition / Linking Footwork 1.60 6.50 6.50 6.00 6.75 6.50 6.25 6.50 6.00,,5.75 5.75 -,- 6.20
Performance / Execution 1.60 7.00 7.00 6.50 7.00 6.50 6.50 6.25 6.25,,6.75 6.25 -,- 6.75
Choreography / Composition 1.60 7.25 6.50 6.25 6.75 6.25 6.50 6.50 6.25,,6.50 6.00 -,- 6.50
Interpretation 1.60 7.00 6.50 6.25 7.00 6.50 6.50 6.50 6.00,,6.50 6.25 -,- 6.55
Judges Total Program Component Score (factored),,,52.08
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Elena SOKOLOVA RUS 105.08 53.24,,51.84,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T+2Lo 8.8 0.60 1 1 0 0 0 1 0 0,,1 0 - -,9.40
2 3F 5.5 0.20 1 0 0 0 0 0 0 -1,,1 0 - -,5.70
3 3S 4.5 -0.60 0 0 -1 -1 0 -1 -1 0,,-1 0 - -,3.90
4 LSp3 1.8 0.00 0 0 0 0 0 0 0 0,,0 0 - -,1.80
5 3Lz 6.0 -1.40 -1 -1 -1 -2 -1 -1 -1 -1,,-2 -2 - -,4.60
6 FCSp3 2.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
7 SpSt2 2.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
8 3Lo 5.5x 0.20 1 0 0 0 1 0 0 1,,1 0 - -,5.70
9 FSSp3 2.3 0.00 1 -1 0 0 0 0 0 0,,0 0 - -,2.30
10 3T+2T 5.8x -0.40 0 -1 0 -1 0 -1 0 0,,0 0 - -,5.40
11 SlSt3 3.1 0.30 1 0 0 0 1 1 0 1,,1 1 - -,3.40
12 2A 3.6x 0.40 1 0 0 1 1 0 0 0,,0 1 - -,4.00
13 CCoSp2 2.5 -0.06 0 -1 0 -1 0 0 0 -1,,0 0 - -,2.44
54.0,,,53.24
Program Components Factor,,,
Skating Skills 1.60 7.50 6.75 6.50 5.50 7.00 7.00 6.75 6.00,,6.75 6.75 -,- 6.75
Transition / Linking Footwork 1.60 6.25 6.25 6.00 5.50 6.75 6.75 6.50 5.75,,6.25 6.25 -,- 6.20
Performance / Execution 1.60 7.00 6.25 6.25 5.75 6.75 6.75 6.25 5.75,,6.75 6.50 -,- 6.50
Choreography / Composition 1.60 7.00 6.25 6.00 5.75 6.75 6.75 6.25 6.00,,7.00 6.50 -,- 6.50
Interpretation 1.60 7.00 6.00 6.00 5.75 7.00 6.75 6.50 6.00,,6.75 6.75 -,- 6.45
Judges Total Program Component Score (factored),,,51.84
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
SmartOnes Skate America,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Yoshie ONDA JPN 97.08 50.76,,46.32,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+2T 7.3 1.00 1 1 1 1 0 1 0 1,,1 0 - -,8.30
2 3Lo 5.0 0.00 0 0 0 0 -1 0 -1 0,,0 0 - -,5.00
3 3F+2T 6.8 0.00 0 0 0 0 0 1 0 1,,0 0 - -,6.80
4 CiSt2 2.3 0.00 0 0 0 -1 0 0 0 0,,0 0 - -,2.30
5 3F 5.5 0.40 1 0 0 0 0 1 0 1,,1 0 - -,5.90
6 FCSp1 1.7 -0.06 0 0 0 -1 0 0 0 0,,0 -1 - -,1.64
7 3S 5.0x -1.00 -1 -1 -1 -1 -1 -1 -1 -1,,-1 -1 - -,4.00
8 LSp3 1.8 0.00 0 0 1 0 0 0 0 1,,0 0 - -,1.80
