ISU GP SAMSUNG Anycall Cup of China 2009,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Tanith BELBIN / Benjamin AGOSTO USA  9  60.33,29.70,,30.63,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi4  5.00  0.70 1 1 2 1 1,1 1,,2 2,5.70,
2 NtMiSt4  8.00  1.80 2 1 1 2 2,2 2,,2 1,9.80,
3 SqTw3  5.70  0.30 1 0 0 1 0,0 1,,1 0,6.00,
4 CiSt3  7.20  1.00 1 1 1 1 1,1 1,,1 1,8.20,
Info,,,Info,,Info
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
25.90,,,,29.70,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 7.75 7.25 8.75 7.75,8.25 8.00,,7.50 7.50,7.95,
Linking Footwork / Movement  0.80 8.25 7.25 7.00 8.50 7.75,8.00 7.75,,7.50 7.50,7.80,
Performance  0.60 8.50 8.00 7.25 8.50 7.75,8.50 8.25,,7.75 8.00,8.20,
Choreography  0.60 8.75 7.50 7.00 9.00 8.00,8.50 8.00,,7.75 7.50,8.10,
Interpretation / Timing  1.00 9.00 7.50 7.25 9.00 8.00,8.50 8.25,,7.50 8.00,8.25,
Judges Total Program Component Score (factored),,,,30.63,
Deductions:,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Jana KHOKHLOVA / Sergei NOVITSKI RUS  8  56.48,28.70,,28.78,-1.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 NtMiSt3  7.00  1.20 2 2 1 1 1,1 2,,1 1,8.20,
2 SqTw4  6.50  0.20 1 0 1 1 0,0 1,,0 1,6.70,
3 SlLi4  5.00  0.80 2 0 3 1 1,2 3,,1 3,5.80,
4 CiSt3  7.20  0.80 1 1 1 1 0,1 2,,0 1,8.00,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
25.70,,,,28.70,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 8.00 7.50 7.50 7.25,7.75 7.75,,7.25 7.75,7.55,
Linking Footwork / Movement  0.80 7.75 7.50 7.50 7.25 7.00,7.50 7.75,,7.00 7.50,7.35,
Performance  0.60 8.00 7.50 7.75 7.50 7.25,8.00 8.00,,7.25 7.75,7.60,
Choreography  0.60 8.00 7.75 7.50 7.50 7.00,7.75 7.50,,7.25 7.75,7.50,
Interpretation / Timing  1.00 8.00 8.00 7.75 7.75 7.25,8.00 8.00,,7.50 8.00,7.80,
Judges Total Program Component Score (factored),,,,28.78,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Federica FAIELLA / Massimo SCALI ITA  7  54.59,27.20,,27.39,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi2  3.50  0.50 1 1 2 1 1,1 0,,1 1,4.00,
2 NtMiSt3  7.00  1.00 1 1 1 1 1,1 1,,1 1,8.00,
3 SqTw4  6.50  0.50 1 0 1 1 1,1 1,,1 0,7.00,
4 CiSt3  7.20  1.00 1 1 1 1 1,2 1,,1 1,8.20,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
24.20,,,,27.20,
Program Components Factor,,,,,
