9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,DELOBEL Isabelle / SCHOENFELDER Olivier,FRA,15,58.68,27.4,32.28,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,SqTw2,,5.0,False,0.8,2,2,2,1,2,1,0,2,1,,5.8
2,NtMiSt2,,6.0,False,1.6,2,1,3,1,2,1,1,1,2,,7.6
3,DiSt2,,6.4,False,1.6,2,2,3,1,1,2,2,1,1,,8.0
4,RoLi4,,5.0,False,1.0,2,2,2,2,2,2,1,2,1,,6.0
5,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,22.4,,,,,,,,,,,,,27.4
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.75,9.0,8.25,7.5,8.5,8.25,8.5,8.25,8.25,,8.4
,Transitions / Linking Footwork / Movement  ,,,,0.8,8.5,8.5,8.25,7.5,8.25,8.0,8.25,8.0,8.0,,8.2
,Performance / Execution  ,,,,0.6,8.75,8.75,9.0,8.25,9.0,7.75,8.0,8.5,8.5,,8.65
,Composition / Choreography  ,,,,0.6,9.0,8.5,9.5,8.0,9.25,8.0,8.0,8.5,8.25,,8.6
,Interpretation / Timing  ,,,,1.0,9.0,8.75,9.25,8.25,9.0,8.25,8.5,8.5,8.25,,8.65
,,,,,,,,,,,,,,,,32.28
Deduction,Extended lifts,-1.0
