8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Maia SHIBUTANI / Alex SHIBUTANI,USA,7,102.36,51.48,50.88,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,CuLi4,,4.5,False,1.4,3,2,2,3,2,2,2,3,,5.9
2,CoSp4,,5.6,False,1.2,2,2,2,2,1,2,2,3,,6.8
3,SlLi4,,4.5,False,1.1,2,2,1,1,3,1,2,3,,5.6
4,CiSt3,,7.1,False,1.83,2,1,1,2,2,2,1,2,,8.93
5,STw4,,6.6,False,1.5,3,3,2,3,2,2,2,3,,8.1
6,RoLi4,,4.5,False,1.3,2,3,2,2,2,2,3,2,,5.8
7,DiSt3,,7.1,False,1.65,2,2,1,2,1,1,1,2,,8.75
8,ChLi1,,0.6,False,1.0,1,2,1,2,1,2,2,2,,1.6
,,,40.5,,,,,,,,,,,,51.48
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,8.25,8.25,8.0,8.75,8.5,8.5,8.25,8.5,,8.38
,Linking Footwork / Movement  ,,,,1.2,8.0,8.25,8.0,8.5,8.25,8.0,8.0,8.25,,8.13
,Performance  ,,,,1.2,8.5,8.5,8.5,9.0,9.0,8.75,8.75,8.5,,8.67
,Choreography  ,,,,1.2,8.25,8.5,7.75,9.0,8.5,9.0,8.75,8.75,,8.63
,Interpretation / Timing  ,,,,1.2,8.5,8.5,8.5,8.75,8.25,9.0,8.75,8.5,,8.58
,,,,,,,,,,,,,,,50.88
