8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Charlene GUIGNARD / Marco FABBRI,ITA,5,93.45,46.2,47.25,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.6,False,1.2,2,2,2,3,2,2,2,2,,7.8
2,SeSt3,,7.1,False,1.1,1,1,1,1,1,1,1,2,,8.2
3,CoSp4,,5.6,False,0.7,1,2,1,1,1,1,1,2,,6.3
4,SlLi4,,4.5,False,0.6,1,1,1,0,2,1,1,1,,5.1
5,CuLi4,,4.5,False,1.0,1,2,1,1,2,2,2,2,,5.5
6,DiSt2,,5.6,False,1.1,1,1,1,1,1,2,1,1,,6.7
7,RoLi4,,4.5,False,1.0,1,2,1,1,2,3,2,2,,5.5
8,ChSp1,,0.6,False,0.5,1,1,0,1,0,1,2,1,,1.1
,,,39.0,,,,,,,,,,,,46.2
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,7.75,7.5,8.0,7.75,7.5,8.0,7.75,7.5,,7.71
,Linking Footwork / Movement  ,,,,1.2,7.25,7.75,7.5,7.75,7.25,8.0,8.0,7.75,,7.67
,Performance  ,,,,1.2,7.75,8.0,7.75,8.25,7.75,8.25,8.25,8.0,,8.0
,Choreography  ,,,,1.2,8.0,8.25,7.75,8.0,8.0,8.25,8.5,8.0,,8.08
,Interpretation / Timing  ,,,,1.2,7.75,8.0,7.5,8.0,7.75,8.0,8.25,8.0,,7.92
,,,,,,,,,,,,,,,47.25
