ISU European Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Vanessa JAMES / Morgan CIPRES FRA  13  75.52,40.07,35.45,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw2  5.80  1.10 2 2 2 1 2,2 1,1 1,6.90,
2 3S  4.40  1.00 2 1 1 1 2,2 1,2 1,5.40,
3 3Li4  4.50  1.00 2 2 2 2 2,3 2,2 2,5.50,
4 3FTh  5.50  1.30 2 2 2 2 2,2 1,2 1,6.80,
5 FiDs4  3.50  1.10 2 1 1 2 2,2 1,2 1,4.60,
6 StSq4  3.90  1.40 2 2 2 2 2,3 2,2 2,5.30,
7 PCoSp4  4.50  1.07 2 2 2 3 2,3 2,2 2,5.57,
32.10,,,40.07,
Program Components Factor,,,,
Skating Skills  0.80 9.25 8.75 8.75 8.00 9.00,9.00 8.50,8.50 8.75,8.75,
Transitions  0.80 9.00 8.50 8.50 8.25 9.00,9.00 8.75,8.50 8.50,8.68,
Performance  0.80 9.25 8.75 8.75 8.50 9.25,9.50 9.00,9.00 8.50,8.93,
Composition  0.80 9.25 8.75 9.00 8.25 9.50,9.50 8.75,9.00 8.50,8.96,
Interpretation of the Music  0.80 9.50 8.75 9.00 8.50 9.25,9.50 8.75,9.00 8.75,9.00,
Judges Total Program Component Score (factored),,,35.45,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Natalia ZABIIAKO / Alexander ENBERT RUS  11  72.95,39.61,33.34,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw4  6.60  1.20 3 1 2 1 2,2 1,2 2,7.80,
2 3T  4.30  0.20 2 0 0 0 1,0 0,0 1,4.50,
3 3LoTh  5.00  1.70 3 2 3 2 2,3 2,2 3,6.70,
4 3Li4  4.50  1.00 2 2 2 2 2,2 1,2 2,5.50,
5 FiDs4  3.50  1.10 2 2 2 1 1,2 1,1 2,4.60,
6 StSq4  3.90  1.40 2 1 2 2 2,2 2,2 2,5.30,
7 PCoSp4  4.50  0.71 1 2 2 1 1,2 2,1 1,5.21,
32.30,,,39.61,
Program Components Factor,,,,
Skating Skills  0.80 8.50 8.50 8.25 8.00 8.25,9.00 8.25,8.25 8.50,8.36,
Transitions  0.80 8.25 8.25 7.75 8.25 7.75,8.75 8.25,8.00 8.25,8.14,
Performance  0.80 8.50 8.50 8.00 8.00 8.25,9.00 8.50,8.25 8.75,8.39,
Composition  0.80 8.25 8.50 8.00 8.25 8.25,9.00 8.25,8.50 8.25,8.32,
Interpretation of the Music  0.80 8.50 8.50 7.75 8.50 8.25,9.25 8.50,8.50 8.50,8.46,
Judges Total Program Component Score (factored),,,33.34,
Deductions,,,0.00,
ISU European Figure Skating Championships 2018,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Ksenia STOLBOVA / Fedor KLIMOV RUS  14  72.05,36.94,36.11,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw2  5.80  0.30 1 -1 2 -1 1,1 0,0 1,6.10,
2 3FTh  5.50  1.90 3 3 3 2 2,3 2,3 3,7.40,
