ISU European Figure Skating Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  20  121.87  62.52,,59.35,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7In fo",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 STw4  6.60  1.80 3 3 3 3 3 3 3,,3 3,8.40,
2 CuLi4  4.50  1.80 3 3 3 3 3 3 3,,3 2,6.30,
3 CiSt4  8.60  2.99 3 3 3 2 3 3 3,,2 2,11.59,
4 StaLi4  4.50  1.80 3 3 3 3 3 3 3,,3 3,6.30,
5 CoSp4  5.60  1.63 2 3 2 3 3 3 2,,3 3,7.23,
6 MiSt3  7.10  3.30 3 3 3 2 3 3 3,,3 3,10.40,
7 ChSp1  1.00  2.10 3 3 3 3 3 3 3,,3 2,3.10,
8 SlLi4  4.50  1.80 3 3 3 3 3 3 3,,3 2,6.30,
9 ChLi1  1.00  1.90 2 3 3 2 3 3 3,,3 2,2.90,
43.40,,,62.52,
Program Components Factor,,,,
Skating Skills  1.20 9.75 10.00 9.75 9.75 9.75 9.75 9.75,,9.75 9.75,9.75,
Transitions  1.20 9.50 10.00 9.75 9.50 9.75 9.75 9.75,,9.75 9.75,9.71,
Performance  1.20 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00 9.75,10.00,
Composition  1.20 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Interpretation of the Music/Timing  1.20 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Judges Total Program Component Score (factored),,,59.35,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  17  112.70  56.56,,56.14,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.37 2 2 2 2 3 2 3,,3 2,7.97,
2 CuLi4  4.50  1.46 3 3 3 2 2 2 2,,3 2,5.96,
3 SlLi4  4.50  1.11 1 2 2 3 2 1 1,,2 3,5.61,
4 CiSt3  7.10  2.20 2 2 3 2 3 2 2,,1 0,9.30,
5 Sp4  5.60  1.46 3 3 2 2 3 2 2,,3 2,7.06,
6 ChSp1  1.00  1.40 2 2 2 2 3 2 2,,2 1,2.40,
7 RoLi4  4.50  1.80 3 3 3 3 3 3 3,,3 3,6.30,
8 DiSt3  7.10  2.36 2 3 3 2 2 2 2,,2 2,9.46,
9 ChLi1  1.00  1.50 3 2 3 2 2 2 2,,1 2,2.50,
41.90,,,56.56,
Program Components Factor,,,,
Skating Skills  1.20 9.25 9.25 9.25 9.50 9.50 9.25 9.50,,9.00 9.00,9.29,
Transitions  1.20 9.25 9.25 9.50 9.25 9.25 9.00 9.50,,8.75 9.00,9.21,
Performance  1.20 9.50 9.50 9.25 9.50 9.75 9.25 9.75,,9.25 9.25,9.43,
Composition  1.20 9.75 9.25 9.75 9.50 9.50 9.50 9.50,,8.75 9.25,9.46,
Interpretation of the Music/Timing  1.20 9.50 9.25 9.50 9.50 9.50 9.25 9.50,,9.00 9.25,9.39,
Judges Total Program Component Score (factored),,,56.14,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
ISU European Figure Skating Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
