ISU European Figure Skating Championships 2018,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Alina ZAGITOVA RUS  39  80.27,43.99,36.28,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 FCSp4  3.20  1.00 2 1 2 2 2,1 3,2 3,4.20,
2 StSq4  3.90  1.60 2 2 2 2 2,3 1,3 3,5.50,
3 3Lz+3Lo  12.21 x  1.40 3 2 2 2 2,1 2,2 2,13.61,
4 3F  5.83 x  1.60 3 3 2 3 2,2 2,2 2,7.43,
5 2A  3.63 x  0.71 3 1 1 2 2,1 1,1 2,4.34,
6 LSp4  2.70  1.50 3 3 3 3 3,3 2,3 3,4.20,
7 CCoSp4  3.50  1.21 3 2 2 3 2,2 2,3 3,4.71,
34.97,,,43.99,
Program Components Factor,,,,
Skating Skills  0.80 9.00 8.50 9.00 9.25 9.00,8.25 9.00,9.00 9.50,8.96,
Transitions  0.80 9.25 8.00 8.75 9.00 8.75,8.50 8.75,8.75 9.75,8.82,
Performance  0.80 9.00 8.75 9.00 9.50 9.50,9.25 9.25,8.75 10.00,9.18,
Composition  0.80 9.25 8.75 9.25 9.25 9.25,8.75 9.00,9.25 9.50,9.14,
Interpretation of the Music  0.80 9.25 8.50 9.25 9.50 9.50,9.25 9.00,9.00 10.00,9.25,
Judges Total Program Component Score (factored),,,36.28,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Evgenia MEDVEDEVA RUS  38  78.57,40.43,38.14,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 FCSp4  3.20  1.00 3 2 2 2 2,2 2,2 2,4.20,
2 StSq4  3.90  2.00 3 3 3 2 3,3 2,3 3,5.90,
3 3F+3T  10.56 x  1.30 2 1 1 2 2,2 2,2 2,11.86,
4 3Lo  5.61 x  1.60 3 3 2 2 2,2 3,2 2,7.21,
5 2A  3.63 x -1.00 -2 -2 -2 -2 -2,0 -2,-2 -2,2.63,
6 CCoSp4  3.50  1.14 3 2 2 2 3,3 2,2 2,4.64,
7 LSp4  2.70  1.29 3 3 2 3 2,2 2,3 3,3.99,
33.10,,,40.43,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.00 9.25 9.50 9.50,9.50 9.50,9.75 9.75,9.46,
Transitions  0.80 9.50 9.00 9.25 9.75 9.25,9.25 9.50,9.50 9.50,9.39,
Performance  0.80 9.50 9.50 9.25 9.50 9.50,9.75 9.75,9.50 9.75,9.57,
Composition  0.80 9.75 9.25 9.50 9.50 9.75,9.50 9.75,9.50 9.50,9.57,
Interpretation of the Music  0.80 9.75 9.00 9.50 9.75 10.00,9.75 9.50,9.75 9.75,9.68,
Judges Total Program Component Score (factored),,,38.14,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU European Figure Skating Championships 2018,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Carolina KOSTNER ITA  35  78.30  39.93,,38.37,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
