ISU European Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
1 Javier FERNANDEZ ESP  34  103.82,,56.00,47.82,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T+3T  14.60  2.43 3 2 3 3 2,,2 2,3 1,17.03,
2 4S  10.50 -0.51 -1 0 0 0 0,,-1 -2,0 -1,9.99,
3 FUSp4  2.90  0.79 1 2 2 2 1,,1 1,3 2,3.69,
4 3A  9.35 x  2.43 3 1 2 3 2,,2 3,3 2,11.78,
5 CSSp4  3.00  1.00 2 2 2 3 2,,2 1,2 2,4.00,
6 StSq3  3.30  1.50 3 3 3 3 3,,2 3,3 3,4.80,
7 CCoSp4  3.50  1.21 3 2 3 2 2,,2 2,3 3,4.71,
47.15,,,,56.00,
Program Components Factor,,,,,
Skating Skills  1.00 9.50 9.75 9.25 9.25 9.25,,9.25 9.75,9.75 9.50,9.46,
Transitions  1.00 9.25 9.75 9.50 9.50 9.25,,9.00 9.75,9.25 9.50,9.43,
Performance  1.00 9.75 9.75 9.00 9.75 9.50,,9.50 9.75,10.00 9.75,9.68,
Composition  1.00 9.50 9.75 9.50 9.50 9.75,,9.50 9.75,9.50 9.75,9.61,
Interpretation of the Music  1.00 9.50 9.75 9.50 9.50 9.75,,9.50 9.75,10.00 9.75,9.64,
Judges Total Program Component Score (factored),,,,47.82,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
2 Dmitri ALIEV RUS  35  91.33,,49.01,42.32,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+3T  10.30  1.00 2 1 2 2 1,,1 0,2 1,11.30,
2 4T  10.30  1.00 2 1 0 1 2,,1 0,1 1,11.30,
3 FCSp4  3.20  0.14 0 0 0 0 1,,0 1,1 0,3.34,
4 3A  9.35 x  1.71 2 1 2 2 2,,2 1,2 1,11.06,
5 CSSp4  3.00  0.50 1 1 2 1 1,,1 1,1 1,3.50,
6 StSq3  3.30  1.00 2 2 2 2 2,,2 2,2 2,4.30,
7 CCoSp4  3.50  0.71 3 0 2 1 1,,1 1,2 2,4.21,
42.95,,,,49.01,
Program Components Factor,,,,,
Skating Skills  1.00 9.00 8.50 8.75 7.75 8.25,,8.25 9.00,8.75 8.50,8.57,
Transitions  1.00 8.50 8.25 8.50 7.50 8.00,,8.00 8.75,8.00 8.25,8.21,
Performance  1.00 9.00 8.50 8.75 8.00 8.50,,8.25 9.00,8.50 8.25,8.54,
Composition  1.00 8.75 8.50 8.50 7.75 8.75,,8.25 8.75,8.25 8.50,8.50,
Interpretation of the Music  1.00 9.00 8.50 8.50 7.75 8.50,,8.00 9.00,8.75 8.25,8.50,
Judges Total Program Component Score (factored),,,,42.32,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Deniss VASILJEVS LAT  27  85.11,,44.90,40.21,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
