ISU European Figure Skating Championships 2018,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  29  81.29  42.20,,39.09,0.00,
Executed Base,,,Scores of,
"# InGfoOE J1 J2 J3 J4 J5 J6 J7",,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 1RH4+kpYYY  5.00  1.71 3 3 3 2 3 2 3,,3 3,6.71,
2 NtMiSt3  7.10  3.30 3 3 2 3 3 3 3,,3 3,10.40,
3 STw3  5.60  1.29 2 2 2 3 3 2 2,,2 2,6.89,
4 PSt4  8.60  3.30 3 3 3 3 3 3 3,,3 2,11.90,
5 SlLi4  4.50  1.80 3 3 3 3 2 3 3,,3 3,6.30,
30.80,,,42.20,
Program Components Factor,,,,
Skating Skills  0.80 9.75 9.75 9.75 10.00 9.75 9.75 9.75,,9.75 9.75,9.75,
Transitions  0.80 9.75 9.50 9.50 9.75 9.50 9.50 10.00,,9.75 9.50,9.61,
Performance  0.80 10.00 9.75 10.00 9.75 9.75 9.75 9.75,,10.00 9.75,9.82,
Composition  0.80 10.00 9.50 9.75 10.00 9.25 10.00 9.75,,9.75 9.75,9.79,
Interpretation of the Music/Timing  0.80 10.00 9.75 10.00 10.00 9.75 10.00 9.75,,10.00 9.50,9.89,
Judges Total Program Component Score (factored),,,39.09,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Alexandra STEPANOVA / Ivan BUKIN RUS  31  75.38  39.13,,36.25,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.46 3 3 3 2 2 2 2,,2 3,8.06,
2 1RH4+kpYYY  5.00  1.11 2 1 2 1 2 2 2,,2 3,6.11,
3 CuLi4  4.50  1.54 2 2 3 2 3 3 3,,2 3,6.04,
4 PSt3  7.10  1.89 2 1 2 1 3 2 2,,1 2,8.99,
5 NtMiSt3  7.10  2.83 3 2 3 2 2 3 3,,2 3,9.93,
30.30,,,39.13,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.25 9.50 9.25 8.75 8.75 8.50,,8.75 9.25,9.04,
Transitions  0.80 9.25 8.75 9.50 9.00 9.00 8.50 8.50,,8.75 9.00,8.89,
Performance  0.80 9.25 9.25 9.75 9.50 9.25 9.00 8.75,,9.00 9.25,9.21,
Composition  0.80 9.25 9.00 9.75 9.25 8.75 8.75 8.75,,9.00 9.25,9.04,
Interpretation of the Music/Timing  0.80 9.00 9.25 9.50 9.25 9.00 9.00 9.00,,9.25 9.25,9.14,
Judges Total Program Component Score (factored),,,36.25,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Anna CAPPELLINI / Luca LANOTTE ITA  30  74.76  38.05,,36.71,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.46 3 2 3 1 2 2 3,,2 3,8.06,
2 NtMiSt3  7.10  2.20 2 2 2 1 2 2 2,,2 3,9.30,
3 1RH3+kpNYY  4.40  1.11 2 2 2 1 2 2 2,,1 2,5.51,
4 PSt3  7.10  2.04 2 1 2 1 2 2 2,,2 2,9.14,
5 RoLi4  4.50  1.54 3 2 3 2 3 3 2,,2 3,6.04,
29.70,,,38.05,
