10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Evan LYSACEK,USA,0,137.87,67.17,70.7,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz,,6.0,False,1.8,2,1,2,2,1,1,2,1,2,1,,7.8
2,3A,,8.2,False,-1.68,-1,-1,-2,-1,0,-1,-2,-1,-1,-1,,6.52
3,3S,,4.5,False,0.0,0,0,0,0,0,0,1,0,0,0,,4.5
4,CiSt3,,3.3,False,0.6,0,1,1,1,1,2,2,1,1,1,,3.9
5,FSSp4,,3.0,False,0.5,1,1,1,1,2,2,1,1,1,1,,3.5
6,3A<+2T+2Lo,<,6.93,True,-1.28,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,,5.65
7,3Lo<,<,1.65,True,-0.6,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,,1.05
8,3F+3T,,10.45,True,0.8,1,0,0,1,2,2,1,0,1,0,,11.25
9,3Lz+2T,,8.03,True,1.0,1,1,1,0,0,2,1,0,1,0,,9.03
10,2A,,3.85,True,-0.48,0,0,-1,-1,0,-1,-1,-1,0,0,,3.37
11,FCSSp4,,3.0,False,0.0,0,0,0,1,0,0,0,1,0,0,,3.0
12,SlSt3,,3.3,False,0.8,1,2,1,2,1,2,2,2,1,1,,4.1
13,CCoSp3,,3.0,False,0.5,1,1,1,0,1,1,1,0,1,0,,3.5
,,,65.21,,,,,,,,,,,,,,67.17
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,7.5,7.25,6.75,7.25,7.75,6.75,7.5,7.75,7.5,7.75,,7.25
,Transition / Linking Footwork  ,,,,2.0,6.75,6.75,6.5,7.0,7.5,6.25,6.75,7.25,7.0,6.5,,6.75
,Performance / Execution  ,,,,2.0,7.25,7.0,7.25,7.25,7.5,7.0,7.25,7.5,7.25,7.5,,7.2
,Choreography / Composition  ,,,,2.0,7.0,7.25,7.0,7.25,7.75,6.75,7.0,7.0,7.5,7.5,,7.1
,Interpretation  ,,,,2.0,7.0,7.0,6.75,7.5,7.75,6.75,7.25,7.5,7.25,7.0,,7.05
,,,,,,,,,,,,,,,,,70.7
