ISU Grand Prix and Junior Grand Prix Final,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  6,74.40  40.63,,33.77,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.80 3 2 3,3 2 2 3,,3 2,7.30,
2 3LzTw1  5.00  1.30 2 2 2,2 0 2 2,,2 1,6.30,
3 3T  4.10  1.10 2 1 2,1 1 1 2,,2 2,5.20,
4 5ALi4  6.50  1.30 2 1 2,2 1 2 2,,2 2,7.80,
Info,,,Info,,Info
5 BiDs3  3.20  1.00 2 1 1,2 1 1 3,,2 1,4.20,
6 SlSt4  3.90  1.43 2 1 2,1 1 1 2,,2 1,5.33,
7 FCCoSp4  3.50  1.00 2 2 2,2 2 2 3,,2 2,4.50,
31.70,,,,40.63,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 8.50 8.75,8.00 8.25 8.50 9.25,,8.00 8.00,8.36,
Transition / Linking Footwork  0.80 8.50 8.25 8.25,8.00 7.50 8.25 8.75,,8.00 7.75,8.14,
Performance / Execution  0.80 8.75 8.50 8.50,8.25 8.00 8.75 9.25,,8.50 8.00,8.46,
Choreography / Composition  0.80 9.00 8.50 8.75,8.50 8.50 8.75 9.00,,8.50 8.25,8.64,
Interpretation  0.80 8.75 8.50 8.50,9.00 8.25 8.50 9.25,,8.75 8.25,8.61,
Judges Total Program Component Score (factored),,,,33.77,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Qing PANG / Jian TONG CHN  5,68.63  35.64,,32.99,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.90 1 2 2,1 1 1 1,,2 1,5.00,
2 3LzTw1  5.00  1.50 2 3 2,1 2 3 2,,2 2,6.50,
3 3LoTh  5.00  1.50 2 2 3,2 3 2 2,,2 2,6.50,
4 FCCoSp3  3.00  0.03 0 0 1,-2 0 -1 0,,1 0,3.03,
5 5ALi4  6.50  0.80 2 1 1,1 1 1 1,,1 2,7.30,
6 SlSt1  1.80  0.71 1 2 2,1 2 1 1,,2 1,2.51,
7 BiDs4  3.50  1.30 2 2 2,2 2 2 1,,2 1,4.80,
28.90,,,,35.64,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.75 8.75,8.25 8.00 8.50 7.75,,8.25 7.50,8.21,
Transition / Linking Footwork  0.80 7.75 8.50 8.50,7.75 7.50 8.25 7.50,,8.00 7.50,7.89,
Performance / Execution  0.80 8.25 9.00 8.75,8.00 8.00 8.75 8.25,,9.00 7.75,8.43,
Choreography / Composition  0.80 8.25 8.75 8.00,8.25 8.25 8.50 8.00,,8.50 8.00,8.25,
Interpretation  0.80 8.50 9.25 8.50,8.50 8.25 8.50 8.50,,8.50 8.00,8.46,
Judges Total Program Component Score (factored),,,,32.99,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Vera BAZAROVA / Yuri LARIONOV RUS  4,63.86  35.16,,28.70,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10 -0.30 0 1 0,-1 -1 0 -1,,0 -2,3.80,
2 3LzTw2  5.40  1.40 2 2 2,1 2 2 2,,3 2,6.80,
