ISU GP NHK Trophy 2009,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Brian JOUBERT FRA  12,85.35  46.80,,38.55,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  13.80  1.00 1 2 2,1 1 1 1,,1 1,14.80,
2 3A  8.20  1.00 1 1 2,1 1 1 1,,1 0,9.20,
3 3Lz  6.00 -1.00 0 -1 -1,-1 -1 -1 0,,-1 -1,5.00,
4 FSSp4  3.00  0.50 2 2 1,0 1 1 1,,2 1,3.50,
Info,,,Info,,Info
5 CiSt3  3.30  0.90 2 2 2,1 2 1 2,,2 2,4.20,
6 CCoSp2  2.50  0.10 0 1 1,0 1 0 0,,0 0,2.60,
7 SlSt3  3.30  0.80 2 2 2,2 2 1 1,,2 1,4.10,
8 CSSp4  3.00  0.40 1 1 1,0 1 1 0,,2 1,3.40,
43.10,,,,46.80,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 8.25 8.00,7.50 8.25 7.25 8.00,,7.75 7.75,7.80,
Transition / Linking Footwork  1.00 7.25 7.25 7.75,6.25 6.75 7.00 7.50,,7.50 7.25,7.20,
Performance / Execution  1.00 7.75 8.50 8.00,7.75 8.75 7.75 8.00,,8.25 7.50,7.95,
Choreography / Composition  1.00 7.50 8.00 7.75,7.25 8.50 7.50 7.75,,8.00 7.50,7.70,
Interpretation  1.00 7.50 7.75 8.00,7.50 8.75 7.50 8.25,,8.25 7.50,7.90,
Judges Total Program Component Score (factored),,,,38.55,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Jeremy ABBOTT USA  9,83.00  45.40,,37.60,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3F+3T  9.50  1.20 2 1 1,2 1 1 2,,1 1,10.70,
2 3A  8.20  1.40 2 1 1,1 1 2 1,,1 2,9.60,
3 CSSp4  3.00  0.50 1 2 1,1 1 1 1,,0 1,3.50,
4 3Lz  6.00  0.60 1 1 1,1 0 -1 0,,1 1,6.60,
5 CiSt3  3.30  0.60 1 1 1,2 1 1 2,,2 2,3.90,
6 CCoSp3  3.00  0.70 1 2 1,2 1 1 2,,1 2,3.70,
7 SlSt3  3.30  0.50 1 1 0,1 0 1 2,,1 2,3.80,
8 FSSp4  3.00  0.60 2 1 0,1 1 1 1,,1 2,3.60,
39.30,,,,45.40,
Program Components Factor,,,,,
Skating Skills  1.00 7.75 7.25 7.25,7.25 7.00 7.75 7.75,,7.50 8.50,7.55,
Transition / Linking Footwork  1.00 7.50 6.75 7.00,7.00 6.50 7.50 8.00,,7.00 8.50,7.35,
Performance / Execution  1.00 7.75 7.25 7.25,7.50 6.75 8.25 7.75,,7.75 8.75,7.65,
Choreography / Composition  1.00 7.50 7.00 7.00,7.25 6.75 7.75 8.00,,7.25 9.00,7.45,
Interpretation  1.00 7.50 7.25 7.25,7.50 6.75 8.00 8.00,,7.50 8.75,7.60,
Judges Total Program Component Score (factored),,,,37.60,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Johnny WEIR USA  7,78.35  41.70,,36.65,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.00  1.00 1 1 1,1 2 1 1,,1 1,11.00,
