9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Agnes ZAWADZKI,USA,6,53.73,28.89,25.84,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T,,8.2,False,-2.1,-3,-3,-3,-2,-3,-3,-3,-3,-3,,6.1
2,3Lz,,6.0,False,-1.0,-1,-1,-2,0,-1,-2,-1,-3,-2,,5.0
3,LSp4,,2.7,False,0.29,0,2,0,1,0,1,1,0,1,,2.99
4,2A,,3.63,True,0.36,1,1,0,1,0,1,1,1,0,,3.99
5,FCSp3,,2.8,False,0.5,1,0,1,1,1,1,1,1,1,,3.3
6,StSq3,,3.3,False,0.21,0,0,1,0,1,0,1,1,0,,3.51
7,CCoSp4,,3.5,False,0.5,1,1,1,1,2,1,1,0,1,,4.0
,,,30.13,,,,,,,,,,,,,28.89
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.75,6.75,6.5,5.25,6.5,6.75,7.0,6.5,6.75,,6.64
,Transition / Linking Footwork  ,,,,0.8,6.5,6.0,6.0,5.75,5.25,6.25,6.75,6.0,6.0,,6.07
,Performance / Execution  ,,,,0.8,6.75,6.5,6.0,6.25,6.0,6.5,6.5,6.0,6.75,,6.36
,Choreography / Composition  ,,,,0.8,6.75,6.75,6.25,6.75,5.5,6.75,7.0,6.25,6.75,,6.61
,Interpretation  ,,,,0.8,7.0,6.5,6.25,7.25,6.0,6.5,6.75,5.75,7.25,,6.61
,,,,,,,,,,,,,,,,25.84
Deduction,Falls,-1.0
