ISU GP NHK Trophy 2010,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Carolina KOSTNER ITA  11,57.27  27.52,,29.75,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+2T  5.50  0.10 1 0 0,0 0 0 0,,1 0,5.60,
2 2A  3.30  0.50 1 1 1,1 1 1 1,,0 1,3.80,
3 FCSp3  2.80  0.43 1 1 1,1 0 1 1,,1 0,3.23,
4 3Lo  5.10 -0.70 -2 0 -2,0 -2 -1 0,,-1 -1,4.40,
Info,,,Info,,Info
5 LSp3  2.40  0.43 1 0 1,0 1 1 1,,1 2,2.83,
6 CiSt3  3.30  0.93 2 1 2,1 2 2 2,,2 2,4.23,
7 CCoSp3  3.00  0.43 0 1 1,0 1 1 1,,1 2,3.43,
25.40,,,,27.52,
Program Components Factor,,,,,
"Skating Skills  0.80 7,25 7,25 8,00","7,75 7,50 7,50 7,75",,"7,50 7,00",7.50,
"Transition / Linking Footwork  0.80 7,00 7,00 7,00","7,50 7,00 7,25 7,25",,"7,25 6,50",7.11,
"Performance / Execution  0.80 7,25 7,25 7,75","7,50 7,50 7,50 7,50",,"7,50 7,50",7.46,
"Choreography / Composition  0.80 7,50 7,50 7,75","7,25 7,50 7,50 8,00",,"7,50 7,50",7.54,
"Interpretation  0.80 7,50 8,00 7,50","7,50 7,50 7,25 7,75",,"7,50 7,75",7.57,
Judges Total Program Component Score (factored),,,,29.75,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kanako MURAKAMI JPN  6,56.10  29.81,,26.29,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T<+3T <  7.00 -0.10 0 0 0,0 -1 -1 1,,0 0,6.90,
2 3F  5.30  0.10 0 0 0,0 1 -1 0,,1 0,5.40,
3 LSp4  2.70  0.50 0 1 1,1 1 1 1,,1 1,3.20,
4 2A  3.30  0.36 1 1 1,1 2 0 0,,0 1,3.66,
5 FSSp4  3.00  0.14 0 0 1,1 0 0 0,,0 1,3.14,
6 SlSt3  3.30  0.14 0 0 1,1 0 0 0,,0 1,3.44,
7 CCoSp4  3.50  0.57 1 0 2,1 1 2 1,,1 1,4.07,
28.10,,,,29.81,
Program Components Factor,,,,,
"Skating Skills  0.80 6,50 6,25 6,75","7,25 6,75 6,50 6,25",,"6,75 6,75",6.61,
"Transition / Linking Footwork  0.80 6,25 4,75 6,00","6,75 6,50 6,00 6,00",,"6,00 6,50",6.18,
"Performance / Execution  0.80 6,50 7,00 6,75","7,25 7,00 6,00 6,50",,"6,75 7,00",6.79,
"Choreography / Composition  0.80 6,50 5,50 6,75","7,25 7,00 6,25 6,50",,"6,50 6,75",6.61,
"Interpretation  0.80 6,50 6,00 7,00","7,50 6,75 6,50 6,50",,"6,75 6,75",6.68,
Judges Total Program Component Score (factored),,,,26.29,
Deductions:,,,,0.00,
"<  Under-rotated jump",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Rachael FLATT USA  9,53.69  28.29,,25.40,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+2Lo  7.80 -0.30 0 0 0,0 -1 -1 -1,,-1 0,7.50,
2 3F  5.30 -0.40 -1 0 0,-1 1 -2 0,,-2 0,4.90,
