9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Elene GEDEVANISHVILI,GEO,16,90.71,41.51,51.2,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz,,6.0,False,-2.0,-3,-2,-2,-3,-3,-3,-3,-3,-3,,4.0
2,1Lz,,0.6,False,-0.2,-2,-2,-2,-1,-2,-2,-2,-2,-3,,0.4
3,2A+2T,,4.6,False,0.36,1,1,1,1,1,0,0,1,0,,4.96
4,3S,,4.2,False,0.5,1,1,0,1,1,0,0,1,1,,4.7
5,FSSp4,,3.0,False,0.5,1,1,0,2,1,0,1,2,1,,3.5
6,3Lo<<,<<,1.98,True,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.08
7,3T+2T,,5.94,True,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.54
8,ChSp1,,2.0,False,0.9,1,1,1,2,2,0,1,2,1,,2.9
9,3T,,4.51,True,0.2,1,1,1,0,0,0,0,0,0,,4.71
10,CCoSp3,,3.0,False,0.07,0,0,0,0,1,0,1,0,0,,3.07
11,SlSt3,,3.3,False,0.64,1,2,1,2,1,0,1,1,2,,3.94
12,FCCoSp3,,3.0,False,0.71,1,1,1,2,2,0,2,1,2,,3.71
,,,42.13,,,,,,,,,,,,,41.51
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.75,6.5,6.75,6.75,6.75,5.25,6.75,6.5,6.25,,6.61
,Transition / Linking Footwork  ,,,,1.6,6.25,6.0,6.25,6.25,6.25,4.25,6.5,6.25,5.75,,6.14
,Performance / Execution  ,,,,1.6,6.25,6.5,6.0,6.5,6.75,5.0,6.75,6.5,6.25,,6.39
,Choreography / Composition  ,,,,1.6,6.75,6.25,6.75,6.0,6.75,4.25,6.75,6.25,6.25,,6.43
,Interpretation  ,,,,1.6,6.75,6.5,6.5,6.25,6.5,4.0,6.75,6.5,6.0,,6.43
,,,,,,,,,,,,,,,,51.2
Deduction,Falls,-2.0
