ISU GP Skate America 2010,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Meryl DAVIS / Charlie WHITE USA  9,93.06  45.16,,,50.90,-3.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 SlLi4  4.00  1.08 3 2 1,2 3 2 2,,,2 -,5.08,
2 CiSt3  6.50  1.83 2 2 1,1 2 2 2,,,2 -,8.33,
3 STw4  6.00  1.00 2 2 2,2 3 2 2,,,2 -,7.00,
4 CuLi4  4.00  1.08 2 2 3,2 2 2 3,,,2 -,5.08,
"",Info,,,,,Info
5 Sp2  3.00  0.67 0 1 1,1 2 2 2,,,1 -,3.67,
6 RoLi4  4.00  0.75 2 1 1,2 1 2 2,,,1 -,4.75,
7 DiSt2  5.00  1.67 1 2 2,1 2 1 2,,,2 -,6.67,
8 RoLi3  3.50  1.08 2 2 2,3 2 2 2,,,3 -,4.58,
36.00,,,,,45.16,
Program Components Factor,,,,,,
Skating Skills  1.25 7.50 8.75 8.25,8.50 8.50 8.50 7.25,,,8.25 -,8.25,
Linking Footwork / Movement  1.75 8.25 8.75 8.75,8.25 8.75 8.50 8.50,,,8.00 -,8.50,
Performance  1.00 8.25 9.00 8.50,8.25 8.75 8.25 8.00,,,8.00 -,8.33,
Choreography  1.00 8.25 9.00 8.75,8.50 9.00 8.75 8.75,,,8.50 -,8.71,
Interpretation / Timing  1.00 8.00 9.00 8.75,8.50 9.25 8.75 8.50,,,8.50 -,8.67,
Judges Total Program Component Score (factored),,,,,50.90,
Deductions: Extended lifts: -1.00,Falls: -2.00,,,,-3.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Vanessa CRONE / Paul POIRIER CAN  8,88.67  45.25,,,44.42,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CoSp4  5.00  0.92 2 2 2,2 1 2 2,,,1 -,5.92,
2 SlLi4  4.00  0.58 2 1 2,1 1 1 1,,,1 -,4.58,
3 DiSt3  6.50  1.50 2 1 2,2 1 0 1,,,2 -,8.00,
4 STw4  6.00  0.58 1 1 1,2 2 1 1,,,1 -,6.58,
5 SeLi4  8.00  1.25 2 1 2,1 2 2 1,,,1 -,9.25,
6 SeSt2  5.00  1.17 2 1 1,1 2 1 1,,,1 -,6.17,
7 RoLi4  4.00  0.75 2 1 2,2 1 2 0,,,1 -,4.75,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,,- -,0.00,
9 Li+TRANS  0.00  0.00 - - -,- - - -,,,- -,0.00,
38.50,,,,,45.25,
Program Components Factor,,,,,,
Skating Skills  1.25 7.75 7.50 6.50,6.50 7.50 7.00 7.75,,,7.25 -,7.25,
Linking Footwork / Movement  1.75 7.75 7.50 7.75,7.25 7.25 7.00 7.25,,,7.50 -,7.42,
Performance  1.00 7.50 7.25 7.50,7.00 7.75 7.25 7.50,,,6.75 -,7.33,
Choreography  1.00 8.00 7.75 7.50,7.50 7.50 7.25 7.50,,,7.25 -,7.50,
Interpretation / Timing  1.00 7.75 7.75 7.75,7.00 7.50 7.50 7.25,,,7.50 -,7.54,
Judges Total Program Component Score (factored),,,,,44.42,
Deductions: Falls: -1.00,,,,,-1.00,
ISU GP Skate America 2010,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Maia SHIBUTANI / Alex SHIBUTANI USA  6,88.35  46.79,,41.56,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 Sp4  5.00  0.75 1 1 2,2 1 2 2,,1 -,5.75,
2 CiSt3  6.50  1.00 1 1 1,1 1 1 1,,1 -,7.50,
3 CuLi4+RoLi4  8.00  1.70 2 2 2,1 2 2 2,,2 -,9.70,
4 STw4  6.00  1.00 2 2 2,2 2 2 3,,2 -,7.00,
"",,,Info,,Info
5 SlLi4  4.00  0.50 1 1 1,0 1 1 2,,1 -,4.50,
6 DiSt3  6.50  1.17 1 1 1,0 2 1 2,,1 -,7.67,
7 RoLi4  4.00  0.67 1 0 2,1 2 1 2,,1 -,4.67,
40.00,,,,46.79,
Program Components Factor,,,,,
Skating Skills  1.25 6.75 6.75 7.50,7.00 6.75 6.75 6.75,,6.50 -,6.79,
Linking Footwork / Movement  1.75 6.75 6.75 7.00,6.50 6.75 6.75 6.75,,6.75 -,6.75,
Performance  1.00 7.25 7.00 6.75,7.00 7.00 7.00 7.25,,6.75 -,7.00,
Choreography  1.00 7.25 7.00 7.50,6.75 6.75 7.25 7.25,,7.25 -,7.13,
Interpretation / Timing  1.00 7.00 6.75 7.25,7.00 7.00 7.00 7.50,,7.50 -,7.13,
Judges Total Program Component Score (factored),,,,41.56,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Kaitlyn WEAVER / Andrew POJE CAN  7,82.86  42.58,,41.28,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 CiSt3  6.50  1.00 1 1 2,1 0 1 1,,1 -,7.50,
2 STw4  6.00  0.42 1 1 2,1 -1 0 1,,1 -,6.42,
3 CoSp4  5.00  0.42 1 1 1,1 0 1 1,,0 -,5.42,
4 RoLi4  4.00  0.83 2 1 3,2 1 2 2,,1 -,4.83,
5 CuLi4  4.00  0.75 2 1 2,2 1 1 2,,1 -,4.75,
6 RoLi1  1.50  0.50 1 1 2,1 0 1 1,,1 -,2.00,
7 SlLi3  3.50  0.83 2 1 2,1 2 2 2,,0 -,4.33,
8 DiSt3  6.50  0.83 1 1 2,1 0 1 0,,1 -,7.33,
9 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
10 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
37.00,,,,42.58,
Program Components Factor,,,,,
Skating Skills  1.25 6.75 6.75 7.50,6.50 6.50 7.25 6.75,,7.00 -,6.83,
Linking Footwork / Movement  1.75 7.00 6.50 7.00,6.50 6.50 6.75 6.75,,6.75 -,6.71,
Performance  1.00 7.25 6.50 7.50,6.75 7.25 7.25 7.00,,6.75 -,7.04,
Choreography  1.00 7.00 6.75 7.75,7.00 6.75 6.75 7.00,,7.00 -,6.92,
Interpretation / Timing  1.00 7.25 6.75 7.75,7.00 6.75 7.50 7.00,,6.75 -,7.04,
Judges Total Program Component Score (factored),,,,41.28,
Deductions: Extended lifts: -1.00,,,,-1.00,
ISU GP Skate America 2010,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
