ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
13 FSSp3  2.60  0.50 1 1 1,1,1 1 1,,2 1,3.10,
66.61,,,,,68.17,
Program Components Factor,,,,,,
Skating Skills  2.00 8.25 8.50 8.25,8.50 8.00,8.25 8.50,,8.25 8.00,8.29,
Transition / Linking Footwork  2.00 7.75 7.75 7.50,8.00 7.50,8.00 8.25,,7.25 7.50,7.71,
Performance / Execution  2.00 8.25 7.75 7.50,8.00 7.75,8.00 8.50,,7.75 7.75,7.89,
Choreography / Composition  2.00 8.00 8.00 7.75,8.00 8.00,8.25 8.25,,8.00 8.00,8.04,
Interpretation  2.00 7.75 8.00 7.50,8.25 7.75,8.00 8.50,,7.50 8.00,7.89,
Judges Total Program Component Score (factored),,,,,79.64,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Armin MAHBANOOZADEH USA,9,143.56  73.62,,69.94,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  0.80 1 1,1,1 1 2 1,,1 2,4.90,
2 3A  8.50  1.57 2 2,2,2 1 1 1,,1 2,10.07,
3 3Lz+2T  7.40  0.70 1 1,1,1 1 1 1,,1 1,8.10,
4 3Lo  5.10  0.70 1 1,1,1 1 1 1,,1 1,5.80,
"",,Info,,,,Info
5 CiSt3  3.30  0.29 1 0,1,0 1 1 0,,0 1,3.59,
6 3A+2T  10.89 x  0.71 1 1,1,1 1 0 0,,1 0,11.60,
7 FSSp4  3.00  0.79 2 2,1,1 2 2 1,,1 2,3.79,
8 3F  5.83 x  0.50 1 1,1,0 2 0 1,,0 1,6.33,
9 FCCoSp3  3.00  0.50 1 1,1,1 1 1 2,,1 1,3.50,
10 3S  4.62 x  0.00 0 0,0,0 0 0 0,,0 0,4.62,
11 1Lz+2T+2Lo  4.18 x  0.00 0 0,0,0 0 0 0,,0 0,4.18,
12 ChSt1  2.00  1.14 1 0,1,1 2 0 2,,2 1,3.14,
13 CCoSp3  3.00  1.00 1 2,2,2 2 2 2,,2 2,4.00,
64.92,,,,,73.62,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 7.25,7.25,7.00 7.00 6.50 6.75,,7.25 7.25,7.04,
Transition / Linking Footwork  2.00 6.25 7.00,7.00,6.50 6.50 6.50 6.50,,7.00 7.00,6.71,
Performance / Execution  2.00 6.75 7.50,7.50,6.75 6.75 6.50 7.00,,7.50 7.50,7.11,
Choreography / Composition  2.00 6.75 7.75,7.25,7.25 6.75 6.25 7.00,,7.00 7.50,7.07,
Interpretation  2.00 7.00 7.50,7.50,6.75 6.25 6.25 6.75,,7.50 7.50,7.04,
Judges Total Program Component Score (factored),,,,,69.94,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Daisuke MURAKAMI JPN,8,135.99  68.83,,68.16,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+3T e  10.10 -0.50 -1 -1,-2,-1 0 -1 0,,-1 0,9.60,
2 3A+2T  9.90  1.14 1 1,1,2 1 2 1,,1 1,11.04,
3 3F  5.30  0.10 0 0,0,0 1 0 -1,,0 2,5.40,
4 FCSp3  2.80  0.43 0 1,1,1 0 1 1,,2 1,3.23,
5 SlSt3  3.30  0.64 2 2,0,1 1 1 1,,1 2,3.94,
6 3A  9.35 x  0.71 0 1,0,1 1 1 1,,0 1,10.06,
7 3S  4.62 x  0.50 0 0,1,0 1 1 1,,1 1,5.12,
8 3Lo  5.61 x -2.00 -3 -2,-3,-3 -2 -3 -3,,-3 -3,3.61,
9 3T  4.51 x  0.30 0 0,1,1 0 1 0,,0 1,4.81,
10 2A  3.63 x -0.07 0 0,-1,0 0 0 0,,0 -1,3.56,
11 ChSt1  2.00  0.86 1 0,0,1 1 1 1,,1 1,2.86,
12 FCSSp3  2.60  0.07 0 0,0,0 0 1 0,,0 1,2.67,
13 CoSp3  2.50  0.43 1 0,1,1 0 1 1,,1 2,2.93,
66.22,,,,,68.83,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 6.50,7.00,7.00 7.00 6.75 7.00,,7.00 6.75,6.93,
Transition / Linking Footwork  2.00 6.75 6.00,6.75,6.75 6.25 6.25 6.75,,6.50 6.25,6.50,
Performance / Execution  2.00 7.00 6.50,7.25,7.25 6.25 7.00 7.25,,7.00 6.50,6.93,
Choreography / Composition  2.00 7.00 6.25,7.00,7.25 6.50 6.75 7.00,,7.00 6.75,6.86,
Interpretation  2.00 7.25 6.00,7.00,7.00 6.50 7.00 7.00,,7.25 6.25,6.86,
Judges Total Program Component Score (factored),,,,,68.16,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Kevin VAN DER PERREN BEL,5,132.41  69.87,,62.54,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  0.14 -1 0,0,1 1 0 -1,,0 1,10.44,
2 3A  8.50  1.00 1 1,1,1 2 1 0,,1 1,9.50,
3 3F+3T  9.40  0.10 1 1,0,0 0 0 0,,0 0,9.50,
4 FSSp4  3.00  0.29 0 1,1,0 0 1 1,,0 1,3.29,
"",,Info,,,,Info
5 SlSt2  2.30  0.14 0 1,0,0 1 0 0,,1 0,2.44,
6 3S  4.20  0.70 1 1,2,1 1 1 0,,1 1,4.90,
7 3Lo  5.61 x -0.50 -1 0,-1,0 -1 -1 -1,,-1 0,5.11,
8 2Lz  2.31 x  0.00 0 0,0,0 1 0 0,,-1 0,2.31,
9 3F+2T  7.37 x  0.10 0 0,1,0 1 0 0,,-1 0,7.47,
10 FCSSp2  2.30 -0.04 0 0,0,0 0 0 0,,-1 -1,2.26,
11 ChSt1  2.00  0.00 0 0,0,0 0 0 0,,0 0,2.00,
12 2A+3T  8.14 x  0.10 0 0,0,1 1 0 -1,,0 0,8.24,
13 CCoSp2  2.50 -0.09 0 0,0,0 -1 -1 0,,-1 0,2.41,
67.93,,,,,69.87,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.50,6.75,6.50 7.25 5.50 6.25,,6.75 6.75,6.64,
Transition / Linking Footwork  2.00 7.00 5.00,5.75,6.00 6.50 4.25 5.00,,5.50 5.75,5.64,
Performance / Execution  2.00 6.50 6.25,6.25,6.25 7.00 5.75 6.75,,6.50 6.75,6.46,
Choreography / Composition  2.00 6.25 6.00,6.25,6.25 6.75 5.25 6.25,,6.75 6.50,6.32,
Interpretation  2.00 6.25 5.50,6.00,6.25 6.75 5.25 6.50,,6.50 6.50,6.21,
Judges Total Program Component Score (factored),,,,,62.54,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Shawn SAWYER CAN,2,129.68  63.10,,66.58,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A< <  6.00 -1.43 -2 -2,-1,-1 -3 0 -2,,-1 -1,4.57,
2 3F+3T< <  8.20 -0.10 0 -2,0,0 -1 0 0,,0 1,8.10,
3 3Lz  6.00 -0.30 -1 -2,1,1 -2 1 -1,,0 -1,5.70,
4 3S  4.20 -0.20 0 0,-1,0 0 0 -1,,0 -1,4.00,
5 FSSp4  3.00  0.43 1 0,0,1 2 1 1,,1 1,3.43,
6 3Lo  5.61 x  0.70 1 0,1,1 2 1 1,,1 1,6.31,
7 2F+1Lo+3Lo+SEQ  6.07 x -0.10 0 0,-2,0 1 0 0,,0 -1,5.97,
8 CiSt3  3.30  0.64 2 0,1,2 1 1 1,,2 1,3.94,
9 2A  3.63 x  0.07 0 0,0,1 0 0 0,,1 0,3.70,
10 CCSp4  3.20  0.79 2 1,1,2 2 2 1,,1 2,3.99,
11 ChSt1  2.00  1.43 2 1,1,2 1 1 1,,2 2,3.43,
12 2A+2T+2Lo< <  6.60 x -0.50 -1 -2,-1,0 -2 0 -1,,-1 -1,6.10,
13 CCoSp3  3.00  0.86 2 2,0,2 2 1 1,,2 2,3.86,
60.81,,,,,63.10,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.50,6.75,6.50 6.50 6.50 6.50,,7.00 6.00,6.54,
Transition / Linking Footwork  2.00 6.75 6.25,6.50,6.50 6.75 6.25 6.25,,6.75 6.25,6.46,
Performance / Execution  2.00 7.25 6.75,6.75,6.50 6.75 6.25 6.50,,7.25 7.00,6.79,
Choreography / Composition  2.00 7.00 6.50,6.75,6.50 6.50 6.75 6.25,,7.50 6.50,6.64,
Interpretation  2.00 7.25 6.75,6.75,6.25 7.00 6.50 6.75,,7.25 7.00,6.86,
Judges Total Program Component Score (factored),,,,,66.58,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Adam RIPPON USA  10,,129.18  57.94,,72.24,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 1A+1T  1.50 -0.11 1 0 -1,,0 -1 -1 -1,,-1 0,1.39,
2 2A  3.30  0.71 2 2 1,,2 0 2 1,,1 1,4.01,
3 3Lz  6.00  0.70 2 1 1,,1 1 1 1,,0 1,6.70,
4 CiSt2  2.30  0.50 1 1 1,,1 0 1 1,,1 1,2.80,
"",,Info,,,,Info
5 FSSp4  3.00  0.57 2 2 1,,1 0 1 2,,1 0,3.57,
6 3A  9.35 x -1.57 -2 -1 -2,,-2 -2 -1 -1,,-2 -1,7.78,
7 3F+3T< <  9.02 x -0.10 0 1 -1,,0 -2 0 0,,0 0,8.92,
8 3Lz+1T+2Lo  9.02 x -0.20 0 0 -1,,-1 0 0 -1,,0 0,8.82,
9 2Lo  1.98 x -0.90 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.08,
10 CCoSp2  2.50  0.57 2 2 1,,2 0 0 1,,1 1,3.07,
11 ChSt1  2.00  1.00 2 1 1,,1 0 1 1,,1 1,3.00,
12 3S< <  3.19 x -0.60 0 -1 -1,,-1 -2 -1 -1,,-1 0,2.59,
13 FCCoSp4  3.50  0.71 2 1 1,,1 1 2 2,,2 1,4.21,
56.66,,,,,57.94,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.00 7.75,,7.75 7.00 7.50 7.50,,7.00 7.25,7.36,
Transition / Linking Footwork  2.00 7.00 6.75 7.50,,7.50 7.25 7.00 7.00,,6.75 6.75,7.04,
Performance / Execution  2.00 7.50 7.00 7.50,,7.00 7.00 7.00 7.50,,6.75 6.75,7.11,
Choreography / Composition  2.00 7.50 7.25 7.50,,7.75 7.25 7.50 7.75,,7.00 7.25,7.43,
Interpretation  2.00 7.00 7.25 7.75,,7.25 6.75 7.00 7.50,,7.25 7.00,7.18,
Judges Total Program Component Score (factored),,,,,72.24,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Stephen CARRIERE USA  3,,125.06  62.28,,63.78,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2A  3.30  0.64 1 2 1,,2 0 1 1,,2 1,3.94,
2 4T<< <<  4.10 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.00,
3 SlSt3  3.30 -0.40 0 -1 -1,,-1 -1 0 -1,,0 0,2.90,
4 3Lz  6.00  0.70 1 1 1,,2 1 0 1,,1 1,6.70,
5 FCSp2  2.30  0.36 1 0 0,,1 1 1 1,,1 0,2.66,
6 3F e  5.83 x -0.50 -1 -1 -2,,0 0 -1 -1,,-1 0,5.33,
7 2A+3T  8.14 x  0.90 2 1 0,,2 1 1 1,,2 1,9.04,
8 3Lo+2T+2T  8.69 x -0.10 -1 -1 -1,,0 1 1 1,,0 -1,8.59,
9 CCoSp2  2.50  0.14 0 0 1,,0 0 0 1,,1 0,2.64,
10 ChSt1  2.00  0.71 0 1 0,,1 1 0 2,,1 1,2.71,
11 3S  4.62 x  0.40 0 0 1,,1 1 0 2,,1 0,5.02,
12 3Lz+2T  8.14 x -0.60 -1 -1 -1,,-1 0 -1 0,,-1 -1,7.54,
13 CSSp4  3.00  0.21 0 0 1,,1 -1 0 1,,1 0,3.21,
61.92,,,,,62.28,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.25 6.50,,6.25 6.25 6.50 6.50,,6.25 6.75,6.39,
Transition / Linking Footwork  2.00 6.25 6.00 7.00,,6.00 6.00 6.00 6.00,,6.25 6.25,6.11,
Performance / Execution  2.00 6.75 6.50 6.50,,6.25 6.25 6.00 6.25,,7.00 6.50,6.43,
Choreography / Composition  2.00 6.75 6.50 6.75,,6.75 6.00 6.50 6.50,,6.75 6.25,6.57,
Interpretation  2.00 6.75 6.25 6.50,,6.50 6.25 6.25 6.25,,6.75 6.25,6.39,
Judges Total Program Component Score (factored),,,,,63.78,
Deductions: Falls: -1.00,,,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Adrian SCHULTHEISS SWE  6,,124.49  60.21,,64.28,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  1.00 2 1 -1,,1 1 1 1,,1 1,11.30,
2 3A+2T  9.90  0.14 1 0 0,,0 0 0 0,,0 1,10.04,
3 3Lz+2T  7.40  0.30 0 1 0,,1 0 0 1,,1 0,7.70,
4 FCSp1  1.90 -0.30 -1 -1 -1,,-1 -1 -2 -1,,-1 -1,1.60,
"",,Info,,,,Info
5 2Lo  1.80  0.00 0 0 0,,0 0 -1 1,,0 0,1.80,
6 SlSt2  2.30  0.07 0 0 0,,0 0 1 1,,0 0,2.37,
7 3S  4.62 x  0.10 0 1 1,,0 0 0 0,,0 0,4.72,
8 CoSp1  1.70  0.07 0 0 0,,1 0 0 1,,0 0,1.77,
9 1A  1.21 x  0.00 0 0 0,,0 0 -1 1,,0 0,1.21,
10 3F  5.83 x -1.10 -1 -2 -1,,-3 -2 -2 -1,,-2 -1,4.73,
11 3Lz+2T  8.14 x  0.00 0 0 0,,0 0 0 0,,0 0,8.14,
12 ChSt1  2.00  0.57 0 0 0,,1 1 0 1,,1 1,2.57,
13 CSSp2  2.30 -0.04 0 -1 -1,,0 0 1 0,,0 0,2.26,
59.40,,,,,60.21,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 7.00 7.00,,6.50 6.50 6.50 6.50,,6.75 6.50,6.61,
Transition / Linking Footwork  2.00 5.75 6.50 7.00,,6.25 6.00 5.75 6.25,,6.50 6.00,6.18,
Performance / Execution  2.00 6.00 7.00 7.00,,6.00 6.50 5.75 6.50,,6.75 6.50,6.46,
Choreography / Composition  2.00 6.25 6.75 7.25,,6.25 6.50 6.50 6.50,,6.50 6.25,6.46,
Interpretation  2.00 6.25 7.00 7.00,,6.00 6.50 6.25 6.25,,6.50 6.25,6.43,
Judges Total Program Component Score (factored),,,,,64.28,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
10 Nan SONG CHN  4,,117.89  60.55,,58.34,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2T  1.40  0.03 1 -1 0,,0 0 -1 0,,1 1,1.43,
2 3A+3T  12.60  0.00 0 0 0,,0 0 0 1,,0 0,12.60,
3 3Lo< <  3.60 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.50,
4 CCoSp3  3.00 -0.13 1 0 -1,,-1 -1 0 0,,0 -1,2.87,
5 3Lz+2T  7.40 -0.20 0 0 0,,0 -1 -1 0,,-1 0,7.20,
6 CSSp1  1.90 -0.17 -1 0 0,,-1 0 -1 0,,-1 -2,1.73,
7 3A  9.35 x -1.14 -1 -2 -1,,-1 -1 -2 -1,,-1 -1,8.21,
8 3F e  5.83 x -1.10 -2 -1 -1,,-2 -2 -1 -2,,-1 -2,4.73,
9 SlSt3  3.30  0.00 0 0 0,,0 0 0 1,,0 -1,3.30,
10 3Lz  6.60 x -0.40 -1 0 -1,,0 -1 -1 -1,,0 0,6.20,
11 3S+2T  6.16 x  0.00 0 0 0,,0 0 0 0,,0 -1,6.16,
12 ChSt1  2.00  0.21 1 0 0,,0 0 -1 1,,1 -1,2.21,
13 FCCoSp2  2.50 -0.09 0 0 0,,-1 -1 -1 0,,0 0,2.41,
65.64,,,,,60.55,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.25 6.00,,6.25 5.75 6.50 6.25,,5.75 6.50,6.21,
Transition / Linking Footwork  2.00 5.50 5.50 5.25,,6.00 4.75 5.25 5.50,,5.00 5.75,5.39,
Performance / Execution  2.00 6.50 5.75 5.50,,6.25 5.00 5.75 6.00,,5.25 6.25,5.82,
Choreography / Composition  2.00 6.25 6.00 5.50,,6.00 4.00 6.00 6.00,,5.50 6.00,5.86,
Interpretation  2.00 6.50 6.25 5.75,,6.00 5.25 6.00 6.25,,5.25 5.75,5.89,
Judges Total Program Component Score (factored),,,,,58.34,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate America 2010,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
11 Denis TEN KAZ,7,111.61  54.69,,61.92,-5.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,5.50,
2 3A+SEQ  6.80 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.80,
3 3Lz+3T  10.10 -1.90 -2 -3,-3,-3 -3 -2 -2,,-3 -3,8.20,
4 FSSp2  2.30  0.29 1 0,1,0 2 0 0,,1 1,2.59,
"",,Info,,,,Info
5 CiSt3  3.30  0.50 1 2,1,1 1 0 1,,1 1,3.80,
6 3F e  5.83 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.73,
7 3Lo  5.61 x  0.40 1 0,1,1 0 1 0,,0 1,6.01,
8 3Lz  6.60 x -0.80 -1 -1,-1,-2 -1 -1 -1,,-2 -1,5.80,
9 3S  4.62 x  0.30 0 0,1,0 0 1 0,,1 1,4.92,
10 2A  3.63 x -1.50 -3 -3,-3,-3 -3 -3 -3,,-3 -3,2.13,
11 FCCoSp3  3.00  0.00 0 1,0,0 0 0 0,,0 0,3.00,
12 CCoSp2  2.50  0.50 1 1,1,1 1 1 0,,1 1,3.00,
13 ChSt1  2.00  0.21 1 -1,1,0 0 -1 0,,2 0,2.21,
64.79,,,,,54.69,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 6.50,6.50,6.50 6.00 6.50 6.25,,6.00 6.75,6.43,
Transition / Linking Footwork  2.00 6.25 6.00,6.25,5.50 5.50 6.00 6.00,,6.00 6.50,6.00,
Performance / Execution  2.00 6.25 5.00,6.25,5.75 6.00 5.50 5.75,,5.75 6.75,5.89,
Choreography / Composition  2.00 6.50 6.50,6.75,6.25 6.25 6.00 6.25,,6.50 7.25,6.43,
Interpretation  2.00 6.50 5.50,6.50,6.25 6.00 6.50 5.75,,6.00 6.75,6.21,
Judges Total Program Component Score (factored),,,,,61.92,
Deductions: Falls: -5.00,,,,,-5.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
12 Viktor PFEIFER AUT,1,107.46  53.02,,55.44,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+3T  8.20  0.40 1 1,0,0 0 0 1,,1 1,8.60,
2 2A  3.30  0.00 0 0,0,0 -1 0 0,,0 0,3.30,
3 3F  5.30 -0.30 0 -1,0,0 0 -1 -1,,0 -1,5.00,
4 3Lz+2T  7.40  0.00 0 0,0,0 0 0 0,,0 0,7.40,
5 CiSt2  2.30  0.00 0 0,0,1 -1 0 0,,0 0,2.30,
6 3S+2T  6.16 x -0.60 0 -1,-1,-1 -1 -1 -1,,0 -1,5.56,
7 3Lz  6.60 x -0.70 -1 -1,-1,-1 -2 -1 -1,,-1 -1,5.90,
8 2Lo  1.98 x  0.00 0 1,0,0 0 0 0,,0 0,1.98,
9 CCSp4  3.20  0.21 1 0,1,1 0 0 0,,1 0,3.41,
10 2A  3.63 x -1.50 -3 -3,-3,-3 -3 -3 -3,,-3 -3,2.13,
11 FSSp2  2.30  0.00 0 0,0,0 0 -1 0,,0 0,2.30,
12 ChSt1  2.00  0.00 0 0,0,0 0 -1 0,,0 0,2.00,
13 CCoSp3  3.00  0.14 0 1,0,1 0 -1 0,,1 0,3.14,
55.37,,,,,53.02,
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 5.25,6.25,5.50 6.00 5.00 5.25,,6.00 5.75,5.68,
Transition / Linking Footwork  2.00 5.50 5.00,5.75,4.75 5.50 4.75 4.25,,6.00 5.50,5.25,
Performance / Execution  2.00 6.00 5.25,6.00,5.25 6.50 5.00 4.75,,6.50 5.25,5.61,
Choreography / Composition  2.00 6.00 5.25,6.50,5.00 5.75 5.00 4.50,,6.50 5.50,5.57,
Interpretation  2.00 6.25 5.00,6.00,5.50 6.25 4.75 4.50,,6.25 5.50,5.61,
Judges Total Program Component Score (factored),,,,,55.44,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Printed: 11/13/2010  8:57:17PM,,,,,,
