8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Nelli ZHIGANSHINA / Alexander GAZSI,GER,4,52.3,24.34,27.96,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,0.5,0,1,1,2,1,1,1,1,,6.5
2,1YP2+kpYNN,,5.0,False,0.0,-1,0,0,0,0,0,1,0,,5.0
3,2YP1+kpNNN,,3.0,False,-0.08,-1,1,-1,0,1,-1,0,0,,2.92
4,NtCiSt2,,5.0,False,0.67,0,1,0,1,1,0,1,1,,5.67
5,CuLi4,,4.0,False,0.25,0,1,0,0,0,1,1,1,,4.25
,,,23.0,,,,,,,,,,,,24.34
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,7.0,6.5,7.25,7.25,6.75,6.75,7.0,,6.88
,Linking Footwork / Movement  ,,,,0.7,6.5,7.0,6.0,7.0,7.0,6.75,6.75,6.75,,6.79
,Performance  ,,,,0.7,6.25,7.5,6.25,7.5,7.25,7.25,7.0,7.0,,7.04
,Choreography  ,,,,0.8,6.25,7.5,6.5,7.5,7.5,6.75,7.5,7.0,,7.13
,Interpretation / Timing  ,,,,1.0,7.0,7.75,6.75,7.25,7.0,6.25,7.25,7.25,,7.08
,,,,,,,,,,,,,,,27.96
