8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Kaitlyn WEAVER / Andrew POJE,CAN,6,65.79,32.66,33.13,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,1YP4+kpYYY,,7.0,False,0.58,2,1,1,1,2,1,1,1,,7.58
2,2YP3+kpNYY,,6.0,False,0.58,2,1,1,1,1,1,1,2,,6.58
3,STw3,,5.0,False,0.5,0,1,2,0,2,1,1,1,,5.5
4,NtMiSt3,,6.5,False,1.67,2,1,2,2,2,1,1,2,,8.17
5,RoLi4,,4.0,False,0.83,2,1,1,2,2,1,2,2,,4.83
,,,28.5,,,,,,,,,,,,32.66
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.5,8.0,8.25,8.0,8.5,8.25,8.25,8.0,,8.21
,Linking Footwork / Movement  ,,,,0.7,8.5,7.75,7.75,8.0,8.25,8.0,8.5,7.75,,8.04
,Performance  ,,,,0.7,8.75,8.0,8.5,8.5,8.5,8.5,8.25,8.25,,8.42
,Choreography  ,,,,0.8,9.0,7.75,8.0,8.25,8.75,8.5,8.25,8.25,,8.33
,Interpretation / Timing  ,,,,1.0,8.75,7.75,8.5,8.5,8.75,8.25,8.25,8.0,,8.38
,,,,,,,,,,,,,,,33.13
