9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Maylin WENDE / Daniel WENDE,GER,11,55.19,30.79,25.4,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2Tw4,,3.8,False,0.3,2,1,1,1,1,1,1,1,1,,4.1
2,3T,,4.1,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-2,-3,,2.0
3,5ALi4,,6.5,False,1.0,2,1,1,1,1,1,2,2,2,,7.5
4,3FTh,,5.5,False,-1.0,-2,-2,-2,-1,-1,-2,-1,-1,-1,,4.5
5,StSq4,,3.9,False,0.7,1,1,1,0,1,1,1,1,1,,4.6
6,BiDs1,,2.8,False,0.5,2,0,0,1,1,0,1,1,1,,3.3
7,PCoSp4,,4.5,False,0.29,1,0,0,0,1,0,1,1,1,,4.79
,,,31.1,,,,,,,,,,,,,30.79
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.25,7.0,5.75,6.0,6.5,6.0,6.5,7.25,7.0,,6.61
,Transition / Linking Footwork  ,,,,0.8,6.5,6.5,5.5,5.5,6.25,5.75,6.25,7.0,6.25,,6.14
,Performance / Execution  ,,,,0.8,6.25,6.5,5.75,6.0,6.5,5.75,6.25,7.0,6.75,,6.29
,Choreography / Composition  ,,,,0.8,6.25,6.25,5.5,5.75,6.75,6.0,6.5,7.5,6.5,,6.29
,Interpretation  ,,,,0.8,6.5,6.25,5.75,6.0,6.75,6.0,6.75,7.25,6.75,,6.43
,,,,,,,,,,,,,,,,25.4
Deduction,Falls,-1.0
