10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Jessica DUBE / Bryce DAVISON,CAN,0,102.05,53.17,50.88,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2LzTw2,,3.5,False,0.1,0,0,0,0,0,0,0,1,1,1,,3.6
2,2A+1A+SEQ,,3.44,False,-1.28,0,-2,-2,0,-1,-1,-1,-2,-2,-2,,2.16
3,5ALi4,,6.5,False,1.0,1,1,1,1,1,1,1,1,1,2,,7.5
4,3LoTh,,5.0,False,0.42,0,1,1,1,1,0,0,1,0,1,,5.42
5,BiDs3,,3.2,False,0.14,0,1,0,0,1,0,0,1,1,0,,3.34
6,3S,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
7,5SLi4,,6.0,False,0.3,1,0,0,1,0,0,1,1,0,1,,6.3
8,FCCoSp4,,3.5,False,0.3,1,0,1,0,2,0,1,1,1,0,,3.8
9,3LzTh,,6.05,True,-2.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.05
10,SpSq4,,3.4,False,0.2,0,1,0,0,1,0,0,1,1,0,,3.6
11,SlSt3,,3.1,False,0.1,0,0,1,0,0,0,0,1,1,0,,3.2
12,3Li4,,4.0,False,0.2,1,-1,1,0,1,0,0,1,1,0,,4.2
13,PCoSp4,,4.5,False,0.0,0,0,0,0,1,0,0,0,0,1,,4.5
,,,56.69,,,,,,,,,,,,,,53.17
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,6.5,6.25,6.5,6.5,6.75,6.75,6.25,6.5,6.75,,6.55
,Transition / Linking Footwork  ,,,,1.6,5.75,6.25,6.0,6.25,6.0,6.25,6.25,6.25,6.25,6.25,,6.2
,Performance / Execution  ,,,,1.6,6.25,6.5,5.5,6.75,6.5,6.25,6.25,5.75,6.5,6.5,,6.2
,Choreography / Composition  ,,,,1.6,6.25,6.5,5.5,6.5,6.5,6.75,6.5,6.5,6.25,6.75,,6.5
,Interpretation  ,,,,1.6,6.25,6.5,5.25,6.5,6.25,6.5,6.5,6.0,6.5,6.5,,6.35
,,,,,,,,,,,,,,,,,50.88
Deduction,Falls,-2.0
