ISU GP 2016 Skate Canada International,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Madison CHOCK / Evan BATES USA  10  112.03,57.44,54.59,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 IJn5f o",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 SlLi4  4.50  1.29 2 2 3 2 3,2 2,2 2,5.79,
2 SeSt3  7.10  2.20 1 2 3 2 2,2 2,2 2,9.30,
3 CuLi4  4.50  1.11 1 3 3 3 2,1 2,1 1,5.61,
4 CoSp4  5.60  1.71 2 3 3 3 3,3 3,3 2,7.31,
5 ChSp1  0.70  1.60 1 2 3 3 3,3 2,1 2,2.30,
6 STw4  6.60  1.29 1 3 3 2 2,2 2,2 2,7.89,
7 RoLi4  4.50  1.54 2 3 3 2 3,2 3,3 2,6.04,
8 DiSt4  8.60  2.20 1 2 2 3 2,2 2,2 2,10.80,
9 ChLi1  0.70  1.70 1 3 3 3 2,2 2,3 2,2.40,
42.80,,,57.44,
Program Components Factor,,,,
Skating Skills  1.20  7.75  9.25  9.50  9.25  9.25,8.50  9.25,8.50  8.75,8.96,
Transitions  1.20  8.00  9.25  9.25  9.25  9.25,9.00  9.00,8.50  8.50,8.96,
Performance  1.20  8.50  9.50  9.50  9.25  9.50,8.75  9.25,9.00  8.75,9.14,
Composition  1.20  8.50  9.50  9.50  9.50  9.50,9.00  9.00,9.50  8.75,9.25,
Interpretation of the Music / Timing  1.20  8.00  9.50  9.50  9.25  9.50,8.50  9.25,9.50  8.75,9.18,
Judges Total Program Component Score (factored),,,54.59,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Tessa VIRTUE / Scott MOIR CAN  8  111.83,55.21,56.62,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 StaLi4  4.50  1.80 3 3 2 3 3,3 3,3 3,6.30,
2 STw3  5.60  0.51 1 2 0 1 1,1 1,1 -1,6.11,
3 CiSt3  7.10  2.51 2 2 2 2 2,3 3,2 3,9.61,
4 RoLi4  4.50  1.63 2 3 3 2 3,2 3,3 3,6.13,
5 CoSp4  5.60  1.54 3 2 3 2 2,3 3,2 3,7.14,
6 DiSt3  7.10  2.36 3 2 2 2 3,2 2,1 2,9.46,
7 ChTw1  0.70  1.60 3 2 2 3 2,3 2,0 2,2.30,
8 SlLi3  4.00  1.46 2 3 3 3 2,3 2,2 2,5.46,
9 ChLi1  0.70  2.00 3 3 2 3 3,3 3,2 3,2.70,
39.80,,,55.21,
Program Components Factor,,,,
Skating Skills  1.20  9.50  9.50  9.25  9.50  9.50,9.25  9.75,9.00  9.25,9.39,
Transitions  1.20  9.50  9.25  9.00  9.25  9.50,9.25  9.75,9.25  9.00,9.29,
Performance  1.20  9.50  9.25  9.50  9.50  9.75,9.50  9.75,9.00  9.25,9.46,
Composition  1.20  9.75  9.50  9.25  9.25  9.50,9.50  10.00,9.50  9.50,9.50,
Interpretation of the Music / Timing  1.20  9.75  9.50  9.50  9.50  9.25,9.25  10.00,9.75  9.50,9.54,
Judges Total Program Component Score (factored),,,56.62,
Deductions,,,0.00,
ISU GP 2016 Skate Canada International,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Piper GILLES / Paul POIRIER CAN  9  110.45,56.15,54.30,0.00,
