ISU GP 2016 Skate Canada International,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Tessa VIRTUE / Scott MOIR CAN  7  77.23,39.57,37.66,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6In fo J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 NtMiSt3  7.10  3.30 3 2 3 3 3,3 3,3 3,10.40,
2 1MB3+kpTYY  4.40  1.20 2 3 2 2 2,1 2,2 2,5.60,
3 PSt3  7.10  2.20 2 2 3 2 2,2 2,2 2,9.30,
4 STw4  6.60  1.37 3 2 3 2 2,2 2,3 2,7.97,
5 CuLi4  4.50  1.80 3 3 3 3 3,3 2,3 3,6.30,
29.70,,,39.57,
Program Components Factor,,,,
Skating Skills  0.80  9.50  9.25  9.50  9.00  9.50,9.00  9.50,9.25  9.25,9.32,
Transitions  0.80  9.50  9.00  9.50  9.00  9.25,8.50  9.25,9.25  9.00,9.18,
Performance  0.80  10.00  9.25  9.50  9.50  9.75,9.50  9.50,9.50  9.25,9.50,
Composition  0.80  10.00  9.50  9.50  9.25  9.50,9.75  9.25,9.50  9.50,9.50,
Interpretation of the Music / Timing  0.80  9.75  9.50  9.75  9.25  9.50,9.75  9.50,9.50  9.50,9.57,
Judges Total Program Component Score (factored),,,37.66,
Deductions,,,0.00,
Costume/Prop violation: (1 of 10),,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Madison CHOCK / Evan BATES USA  1  76.21,40.61,35.60,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 CuLi4  4.50  1.29 2 3 2 2 2,3 2,2 2,5.79,
2 1MB4+kpYYY  5.00  1.03 2 2 2 1 2,1 2,2 1,6.03,
3 PSt3  7.10  2.20 1 2 2 2 2,2 2,2 2,9.30,
4 STw4  6.60  1.46 2 3 1 2 3,2 2,3 3,8.06,
5 NtMiSt4  8.60  2.83 2 3 3 2 2,3 3,3 2,11.43,
31.80,,,40.61,
Program Components Factor,,,,
Skating Skills  0.80  8.50  9.00  9.00  7.75  9.00,8.50  9.00,9.25  9.00,8.86,
Transitions  0.80  7.75  8.75  8.75  8.00  8.75,9.00  9.00,9.00  8.75,8.71,
Performance  0.80  8.50  9.00  9.25  8.50  9.00,8.75  9.50,9.00  9.00,8.93,
Composition  0.80  8.75  9.25  9.25  8.75  8.75,8.75  9.00,9.25  9.25,9.00,
Interpretation of the Music / Timing  0.80  8.50  9.25  9.25  8.25  8.75,9.00  9.25,9.25  9.00,9.00,
Judges Total Program Component Score (factored),,,35.60,
Deductions,,,0.00,
Violation of choreography restrictions: (2 of 10),,,,
ISU GP 2016 Skate Canada International,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Piper GILLES / Paul POIRIER CAN  2  72.12,37.58,34.54,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 InfoJ7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  1.20 2 2 2 1 2,2 2,2 2,6.20,
2 PSt3  7.10  2.04 2 1 2 2 2,2 2,2 1,9.14,
3 NtMiSt3  7.10  1.73 2 1 2 3 1,2 2,1 1,8.83,
4 STw4  6.60  1.11 2 2 2 1 0,2 2,2 2,7.71,
