SBS ISU Grand Prix and Junior Grand Prix Final,,,,,
SENIOR ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
1 Isabelle DELOBEL / Olivier SCHOENFELDER FRA  95.75  47.00,,,48.75,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp2  3.50  0.80 1 0 2 1 2 2 1 2,,2,- - -,4.30,
2 SlLi4  4.00  0.90 2 2 2 1 2 1 2 Info 2,,1,- - -,4.90,Info
3 CiSt4  8.00  1.00 1 0 1 0 1 2 2 1,,2,- - -,9.00,
4 RoLi4  4.00  1.00 2 1 2 2 2 2 2 2,,2,- - -,5.00,
5 STw4  4.70  0.10 0 0 0 0 1 0 1 0,,0,- - -,4.80,
6 CuLi4  4.00  0.60 2 2 1 1 1 2 1 2,,1,- - -,4.60,
7 CuLi4+RoLi4  6.40  0.80 1 1 2 0 2 1 1 2,,2,- - -,7.20,
8 MiSt3  6.20  1.00 2 0 1 1 2 1 1 1,,1,- - -,7.20,
9 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
40.80,,,,47.00,
Program Components Factor,,,,,
Skating Skills  1.25 8.00 8.00 8.25 8.00 8.25 8.00 8.50 8.25,,8.00,- - -,8.15,
Linking Footwork / Movement  1.75 7.75 7.75 8.00 7.75 8.00 7.75 8.25 8.50,,7.75,- - -,7.95,
Performance  1.00 8.00 8.00 8.25 7.75 8.50 8.25 8.50 8.25,,8.00,- - -,8.20,
Choreography  1.00 8.00 8.00 8.25 7.75 8.00 7.75 8.50 8.50,,8.00,- - -,8.15,
Interpretation / Timing  1.00 8.00 8.00 8.50 8.00 8.50 8.00 8.50 8.50,,7.75,- - -,8.30,
Judges Total Program Component Score (factored),,,,48.75,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
2 Oksana DOMNINA / Maxim SHABALIN RUS  93.62  46.30,,,47.32,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 STw4  4.70  0.60 1 2 1 2 1 1 1 1,,1,- - -,5.30,
2 CiSt4  8.00  1.20 0 2 1 1 2 1 1 1,,1,- - -,9.20,
3 SlLi3+RoLi3  5.60  1.00 1 2 2 2 2 1 1 2,,2,- - -,6.60,
4 CuLi4  4.00  0.30 1 2 -1 2 1 0 0 0,,0,- - -,4.30,
5 DiSt3  6.20  0.80 1 1 0 1 1 0 1 0,,1,- - -,7.00,
6 RoLi4  4.00  0.50 0 1 1 2 0 0 1 1,,1,- - -,4.50,
7 SlLi3  3.50  0.80 0 2 2 2 2 0 1 1,,1,- - -,4.30,
8 CoSp4  4.70  0.40 0 1 1 1 0 0 0 1,,1,- - -,5.10,
9 Li+TRANS  0.00  0.00 - - - - - - - -,,-,- - -,0.00,
40.70,,,,46.30,
Program Components Factor,,,,,
Skating Skills  1.25 7.50 8.25 7.75 8.00 8.25 7.25 7.75 7.75,,7.50,- - -,7.90,
Linking Footwork / Movement  1.75 7.50 8.00 7.75 7.75 7.75 7.00 7.50 7.50,,7.50,- - -,7.65,
Performance  1.00 7.50 8.50 8.00 8.00 8.00 7.75 8.00 7.75,,7.75,- - -,7.95,
Choreography  1.00 7.75 8.50 8.25 8.00 8.25 7.50 7.75 7.75,,7.50,- - -,8.00,
Interpretation / Timing  1.00 7.75 8.50 8.00 8.00 8.50 7.75 8.00 8.00,,7.75,- - -,8.10,
Judges Total Program Component Score (factored),,,,47.32,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
SBS ISU Grand Prix and Junior Grand Prix Final,,,,,
SENIOR ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
3 Meryl DAVIS / Charlie WHITE USA  92.15  47.70,,,44.45,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
