SBS ISU Grand Prix and Junior Grand Prix Final,,,,,
SENIOR ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
1 Isabelle DELOBEL / Olivier SCHOENFELDER FRA  60.35  29.80,,,30.55,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 MiStNt3  6.20  1.60 2 2 2 1 1 1 1 2,,2,- - -,7.80,
2 SlLi4  4.00 Info 1.00 2 2 2 2 2 2 2 2,,In2fo,- - -,5.00,Info
3 CiSt3  7.20  1.20 1 1 2 1 1 2 1 1,,1,- - -,8.40,
4 Sp2  3.50  0.70 1 2 1 1 1 1 2 1,,2,- - -,4.20,
5 STw4  4.70 -0.30 1 -1 -1 -1 1 0 -1 1,,0,- - -,4.40,
25.60,,,,29.80,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.25 8.00 7.75 7.75 8.00 8.00 8.00,,8.00,- - -,8.00,
Linking Footwork / Movement  0.80 8.25 8.00 8.00 7.75 7.50 7.75 8.00 8.00,,7.75,- - -,7.90,
Performance  0.60 8.00 8.50 8.25 7.75 7.50 8.00 8.25 8.25,,8.00,- - -,8.15,
Choreography  0.60 8.25 8.75 8.25 8.00 7.75 8.00 8.25 8.25,,7.75,- - -,8.15,
Interpretation / Timing  1.00 8.25 8.75 8.00 7.75 7.75 8.25 8.00 8.25,,7.75,- - -,8.05,
Judges Total Program Component Score (factored),,,,30.55,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
2 Oksana DOMNINA / Maxim SHABALIN RUS  59.33  29.80,,,29.53,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 MiStNt3  6.20  0.80 0 1 0 -1 1 2 2 0,,1,- - -,7.00,
2 Sp4  4.70  0.10 1 0 1 0 2 0 1 0,,0,- - -,4.80,
3 STw4  4.70  0.40 1 2 0 0 1 1 2 0,,1,- - -,5.10,
4 CiSt3  7.20  1.40 0 1 1 0 1 2 2 1,,2,- - -,8.60,
5 SlLi3  3.50  0.80 1 2 2 1 1 1 2 1,,2,- - -,4.30,
26.30,,,,29.80,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 8.25 7.50 7.50 7.75 7.75 8.25 7.50,,7.75,- - -,7.75,
Linking Footwork / Movement  0.80 7.50 7.75 7.75 7.25 7.50 7.50 8.00 7.50,,7.75,- - -,7.65,
Performance  0.60 7.75 8.00 7.50 7.75 7.50 7.75 8.50 7.75,,7.75,- - -,7.80,
Choreography  0.60 7.25 8.00 7.75 7.75 7.75 7.75 8.50 7.75,,7.75,- - -,7.80,
Interpretation / Timing  1.00 7.50 8.50 7.50 7.50 8.00 8.00 8.50 7.75,,7.50,- - -,7.85,
Judges Total Program Component Score (factored),,,,29.53,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
3 Federica FAIELLA / Massimo SCALI ITA  57.89  29.90,,,27.99,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp3  4.00  0.20 0 0 1 1 0 1 0 0,,0,- - -,4.20,
2 MiStNt3  6.20  1.20 1 1 1 2 1 1 1 1,,2,- - -,7.40,
3 RoLi4  4.00  0.50 1 1 1 1 0 1 1 0,,1,- - -,4.50,
4 STw4  4.70  0.50 1 0 1 1 1 1 1 1,,2,- - -,5.20,
5 DiSt4  8.00  0.60 1 1 0 1 1 0 1 0,,2,- - -,8.60,
26.90,,,,29.90,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 7.25 6.75 7.50 7.25 7.25 7.75 6.75,,7.50,- - -,7.25,
Linking Footwork / Movement  0.80 7.25 7.00 6.75 8.00 7.00 7.00 7.50 6.50,,7.75,- - -,7.20,
Performance  0.60 7.00 7.50 7.25 8.00 7.00 7.00 7.75 7.00,,7.50,- - -,7.40,
