ISU Four Continents Championships 2014,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Kanako MURAKAMI JPN  20,132.18  69.25,,62.93,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.90 2 3 3,3 3 2 3,,2 3,10.10,
2 3Lz e  6.00 -0.50 0 -1 -1,-1 1 -1 -1,,-1 0,5.50,
3 3Lo  5.10  0.90 1 1 2,2 2 1 1,,1 1,6.00,
4 StSq4  3.90  1.40 3 1 2,2 3 1 2,,2 2,5.30,
"",,,Info,,Info
5 CCoSp4  3.50  0.86 2 2 2,2 2 1 1,,2 1,4.36,
6 3F+2T  7.26 x  0.80 1 2 1,1 3 1 1,,1 1,8.06,
7 3F  5.83 x  1.00 2 1 2,0 2 1 2,,1 1,6.83,
8 2A  3.63 x  0.71 2 1 2,1 2 1 2,,1 1,4.34,
9 3S+2Lo+2Lo< <  8.03 x -0.30 0 -1 0,0 0 -1 -1,,1 -1,7.73,
10 FCSp4  3.20  0.57 2 1 1,1 2 1 1,,1 1,3.77,
11 ChSq1  2.00  1.70 3 2 3,3 3 2 2,,2 2,3.70,
12 LSp4  2.70  0.86 2 2 1,2 2 1 2,,2 1,3.56,
59.35,,,,69.25,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.75 7.75,8.25 8.00 8.00 8.00,,7.75 7.75,7.86,
Transition / Linking Footwork  1.60 7.50 7.75 7.25,7.50 7.50 7.75 7.50,,7.75 7.75,7.61,
Performance / Execution  1.60 7.50 8.25 8.50,8.25 7.75 8.00 7.75,,8.00 8.25,8.04,
Choreography / Composition  1.60 7.50 7.75 8.25,7.75 8.00 8.25 7.50,,7.50 8.00,7.82,
Interpretation  1.60 7.75 8.00 8.50,8.00 7.75 8.25 7.75,,7.50 8.50,8.00,
Judges Total Program Component Score (factored),,,,62.93,
Deductions:,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Satoko MIYAHARA JPN  21,126.26  68.76,,57.50,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  0.80 1 2 2,1 1 1 1,,1 1,10.90,
2 CCoSp4  3.50  0.36 0 0 -2,1 1 2 1,,2 0,3.86,
3 3F  5.30  0.50 1 1 1,0 1 2 1,,0 0,5.80,
4 3Lo  5.10  0.70 1 2 1,1 1 1 1,,1 1,5.80,
5 2A  3.30  0.43 0 0 2,1 1 1 1,,1 1,3.73,
6 2A+3T  8.14 x  1.30 1 3 2,1 2 2 2,,2 2,9.44,
7 StSq3  3.30  0.71 0 1 1,2 2 2 1,,2 1,4.01,
8 3Lz+2T+2T  9.46 x  0.10 0 1 0,0 0 0 0,,0 1,9.56,
9 LSp3  2.40  1.21 1 3 1,3 3 3 2,,3 2,3.61,
10 3S  4.62 x  0.70 0 1 1,1 1 1 1,,1 1,5.32,
11 ChSq1  2.00  1.30 1 1 2,2 2 3 2,,2 2,3.30,
12 FSSp4  3.00  0.43 1 0 0,1 0 2 2,,1 1,3.43,
60.22,,,,68.76,
Program Components Factor,,,,,
Skating Skills  1.60 7.00 6.50 7.00,7.25 7.25 7.25 7.50,,7.50 6.75,7.14,
Transition / Linking Footwork  1.60 6.50 6.25 7.00,7.00 7.75 7.25 7.25,,7.50 6.75,7.04,
