10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Myriane SAMSON,CAN,0,72.32,33.04,41.28,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.2,0,-1,0,0,0,-1,1,0,0,1,,3.7
2,3Lz,e,6.0,False,-2.4,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,,3.6
3,3F,,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
4,CUSp4,,2.9,False,-0.12,0,-1,0,-1,0,0,0,-1,0,0,,2.78
5,2Lo,,1.5,False,0.0,0,1,0,0,0,0,0,0,0,0,,1.5
6,3S<,<,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
7,CCoSp4,,3.5,False,0.1,0,0,1,0,0,0,0,1,0,0,,3.6
8,3Lz+2T,!,8.03,True,-2.4,-2,-2,-3,-3,-3,-2,-2,-2,-3,-2,,5.63
9,SpSq4,,3.4,False,0.0,0,0,1,0,0,0,0,0,0,0,,3.4
10,2S,,1.43,True,0.0,0,0,0,0,0,0,0,0,0,0,,1.43
11,SlSt1,,1.8,False,0.2,1,0,1,1,0,0,0,1,0,0,,2.0
12,FSSp3,,2.6,False,0.0,0,-1,0,0,0,0,0,1,0,0,,2.6
,,,41.46,,,,,,,,,,,,,,33.04
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.5,5.5,6.25,5.5,5.5,4.75,5.5,5.5,5.25,5.75,,5.55
,Transition / Linking Footwork  ,,,,1.6,5.0,5.0,4.75,4.5,3.75,3.75,4.0,5.0,4.75,4.5,,4.7
,Performance / Execution  ,,,,1.6,5.25,4.75,6.0,5.0,5.0,4.0,5.0,5.75,5.0,5.0,,5.15
,Choreography / Composition  ,,,,1.6,5.25,5.25,5.75,5.25,4.75,4.25,4.5,5.5,5.25,5.5,,5.35
,Interpretation  ,,,,1.6,5.5,5.0,5.0,4.75,5.0,4.0,5.0,5.25,5.25,5.0,,5.05
,,,,,,,,,,,,,,,,,41.28
Deduction,Falls,-2.0
