10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Kristin FRASER / Igor LUKANIN,AZE,0,29.85,15.4,14.45,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,1S1,,1.8,False,0.3,0,0,1,0,1,1,0,1,1,-1,,2.1
2,1S2,,2.6,False,0.0,-1,0,0,0,0,0,1,1,0,0,,2.6
3,1S3,,1.8,False,0.1,0,0,0,0,0,1,1,0,1,0,,1.9
4,2S1,,2.6,False,-0.14,0,-1,0,0,0,0,-1,0,0,-1,,2.46
5,2S2,,3.6,False,0.0,-1,0,-1,1,-1,1,-1,0,0,0,,3.6
6,2S3,,2.6,False,0.14,0,0,0,0,0,1,0,0,1,0,,2.74
,,,15.0,,,,,,,,,,,,,,15.4
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.75,5.5,6.0,5.75,6.0,6.0,5.75,6.25,6.25,5.5,,5.85
,Timing  ,,,,0.75,5.5,5.75,5.75,5.25,5.75,5.5,6.0,6.0,6.0,4.75,,5.6
,Performance / Execution  ,,,,0.5,5.75,5.5,6.25,5.75,6.25,5.5,6.0,6.5,5.75,5.0,,5.75
,Interpretation  ,,,,0.5,5.75,6.0,6.0,5.75,6.0,6.0,5.75,6.25,6.25,5.25,,5.95
,,,,,,,,,,,,,,,,,14.45
