11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Kimberly NAVARRO / Brent BOMMENTRE,USA,0,48.44,27.12,21.32,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,NtMiTw4,,3.3,False,0.17,2,-1,1,0,0,1,0,1,0,1,0,,3.47
2,NtMiSt4,,4.3,False,0.25,2,0,1,0,2,0,0,0,0,1,1,,4.55
3,Sp4,,4.7,False,-0.08,1,-1,1,0,0,0,0,0,-1,0,0,,4.62
4,CuLi4,,4.0,False,0.33,2,0,1,1,0,0,1,1,0,1,2,,4.33
5,DiSt2,,5.4,False,0.5,1,0,1,0,1,0,1,0,0,0,1,,5.9
6,RoLi4,,4.0,False,0.25,0,0,2,1,1,1,1,0,0,0,1,,4.25
,,,25.7,,,,,,,,,,,,,,,27.12
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,5.25,6.25,5.25,5.75,6.25,6.0,6.0,5.75,5.75,5.0,,5.75
,Linking Footwork / Movement  ,,,,0.8,6.25,4.75,6.25,5.0,5.5,6.0,5.75,5.75,5.25,5.5,4.75,,5.42
,Performance  ,,,,0.6,6.5,5.25,6.0,5.25,5.75,6.25,6.0,6.0,5.75,6.0,4.75,,5.79
,Choreography  ,,,,0.6,6.5,5.0,6.25,5.5,5.25,6.25,5.5,5.75,5.25,6.0,5.0,,5.46
,Interpretation / Timing  ,,,,1.0,6.5,5.0,5.75,5.25,6.0,6.25,5.5,6.0,5.5,6.0,5.0,,5.63
,,,,,,,,,,,,,,,,,,21.32
