11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Tessa VIRTUE / Scott MOIR,CAN,0,57.49,31.23,26.26,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,Sp4,,4.7,False,0.67,2,1,1,1,2,1,1,1,2,1,2,,5.37
2,NtMiTw4,,3.3,False,0.67,1,1,0,1,1,1,0,2,2,2,2,,3.97
3,NtMiSt4,,4.3,False,0.5,1,1,0,1,1,1,0,1,1,2,2,,4.8
4,SlLi4,,4.0,False,0.42,2,0,1,1,1,1,0,1,1,1,1,,4.42
5,DiSt4,,7.0,False,1.0,1,2,1,2,1,0,0,1,1,1,1,,8.0
6,RoLi4,,4.0,False,0.67,1,1,2,2,1,1,0,2,1,1,2,,4.67
,,,27.3,,,,,,,,,,,,,,,31.23
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.75,6.75,6.75,6.5,7.5,6.75,6.25,7.25,7.25,7.0,6.75,,6.96
,Linking Footwork / Movement  ,,,,0.8,6.5,6.5,6.75,6.25,7.5,6.75,6.0,7.25,6.75,7.0,6.25,,6.75
,Performance  ,,,,0.6,6.5,7.0,6.75,6.75,7.75,7.0,6.0,7.25,7.0,7.25,6.5,,6.96
,Choreography  ,,,,0.6,6.75,6.75,6.75,7.0,7.25,7.0,6.0,7.25,7.25,7.0,6.5,,6.92
,Interpretation / Timing  ,,,,1.0,6.5,6.75,6.5,6.5,7.5,7.0,6.0,7.75,7.25,7.25,6.5,,6.96
,,,,,,,,,,,,,,,,,,26.26
