ISU GP HomeSense Skate Canada Int. 2008,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Meryl DAVIS / Charlie WHITE USA,88.24  45.00,,,44.24,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CoSp4  4.70  1.00 2 2 2 2,2 2 2 2,,-,- - -,5.70,
2 CuLi4+RoLi4  6.40  1.10 2 3 3 2,2 2 2 In2fo,,-,- - -,7.50,Info
3 CiSt3  7.20  0.60 1 1 1 0,0 0 1 1,,-,- - -,7.80,
4 CuLi2  3.00  0.70 1 2 0 2,1 1 2 1,,-,- - -,3.70,
5 STw4  4.70  1.00 2 2 2 2,2 2 2 1,,-,- - -,5.70,
6 SlLi4  4.00  0.50 1 1 1 1,1 1 1 1,,-,- - -,4.50,
7 MiSt3  6.20  0.60 1 1 0 1,0 1 0 -1,,-,- - -,6.80,
8 RoLi1  2.50  0.80 2 2 2 1,1 2 1 1,,-,- - -,3.30,
38.70,,,,,45.00,
Program Components Factor,,,,,,
Skating Skills  1.25 7.50 7.00 7.50 7.25,7.50 7.50 7.25 7.50,,-,- - -,7.40,
Linking Footwork / Movement  1.75 7.50 6.75 7.25 7.50,7.00 7.25 7.25 7.25,,-,- - -,7.25,
Performance  1.00 7.25 7.25 8.00 7.25,7.25 7.25 7.50 7.50,,-,- - -,7.30,
Choreography  1.00 7.50 7.50 7.75 7.50,7.25 7.50 7.50 7.50,,-,- - -,7.50,
Interpretation / Timing  1.00 7.75 7.50 7.50 7.50,7.50 7.50 7.50 7.25,,-,- - -,7.50,
Judges Total Program Component Score (factored),,,,,44.24,
Deductions: Extended lifts: -1.00,,,,,-1.00,
"*  Invalid element",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Vanessa CRONE / Paul POIRIER CAN,81.89  44.40,,,37.49,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 StaLi4  4.00  0.60 1 2 1 0,1 1 2 1,,-,- - -,4.60,
2 STw4  4.70  0.20 1 2 0 1,0 -1 0 0,,-,- - -,4.90,
3 CiSt3  7.20  0.40 1 1 0 0,0 0 1 1,,-,- - -,7.60,
4 CoSp4  4.70  0.50 1 2 1 1,1 0 1 1,,-,- - -,5.20,
5 SeLi4  6.40  0.70 1 2 2 1,1 1 2 1,,-,- - -,7.10,
6 RoLi4  4.00  0.60 1 2 2 1,0 0 2 2,,-,- - -,4.60,
7 DiSt2  5.40  0.60 1 1 1 -1,0 0 1 1,,-,- - -,6.00,
8 SlLi4  4.00  0.40 0 1 1 0,1 1 1 0,,-,- - -,4.40,
9 Li+TRANS  0.00  0.00 - - - -,- - - -,,-,- - -,0.00,
40.40,,,,,44.40,
Program Components Factor,,,,,,
Skating Skills  1.25 6.75 6.00 6.50 6.25,6.25 5.75 6.75 7.00,,-,- - -,6.35,
Linking Footwork / Movement  1.75 6.25 5.75 6.50 5.75,5.75 5.75 6.50 7.00,,-,- - -,6.00,
Performance  1.00 6.25 6.25 7.00 5.75,6.00 5.50 6.50 7.25,,-,- - -,6.15,
Choreography  1.00 6.50 6.50 7.25 6.00,6.00 6.00 6.75 7.25,,-,- - -,6.35,
Interpretation / Timing  1.00 7.00 6.50 7.00 6.00,6.25 6.00 7.00 7.25,,-,- - -,6.55,
Judges Total Program Component Score (factored),,,,,37.49,
Deductions:,,,,,0.00,
"*  Invalid element",,,,,,
ISU GP HomeSense Skate Canada Int. 2008,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
3 Nathalie PECHALAT / Fabian BOURZAT FRA,77.79  37.30,,,41.49,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
