ISU GP HomeSense Skate Canada Int. 2008,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Joannie ROCHETTE CAN,64.74  36.70,,,28.04,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 2A  3.50  2.00 2 2 2 2,2 2 2 1,,2,2 - -,5.50,
2 3F+2T  6.80 -1.60 -2 -1 -1 -1,-2 -2 -2 In-f2o,,-2,-1 - -,5.20,Info
3 FSSp4  3.00  0.40 1 1 0 1,0 1 1 1,,0,1 - -,3.40,
4 3Lz  6.00  1.20 2 1 1 2,1 1 1 1,,1,1 - -,7.20,
5 CCoSp4  3.50  0.40 1 1 0 1,0 1 1 1,,0,1 - -,3.90,
6 SlSt3  3.30  0.90 2 2 2 2,1 2 1 1,,2,2 - -,4.20,
7 SpSq4  3.40  1.00 1 1 1 1,0 2 1 1,,1,1 - -,4.40,
8 LSp3  2.40  0.50 2 1 1 1,0 1 1 2,,0,1 - -,2.90,
31.90,,,,,36.70,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 6.75 7.00 7.00,7.00 7.50 7.25 7.25,,7.50,7.50 - -,7.15,
Transition / Linking Footwork  0.80 6.50 6.50 7.00 6.50,6.50 7.25 6.75 6.75,,7.00,7.00 - -,6.65,
Performance / Execution  0.80 7.25 6.75 7.50 7.00,6.75 7.00 7.00 7.00,,7.75,7.50 - -,7.10,
Choreography / Composition  0.80 7.00 6.75 7.25 6.75,6.75 7.00 7.00 7.00,,7.75,7.50 - -,7.00,
Interpretation  0.80 7.25 6.50 7.50 7.25,6.50 7.00 6.75 7.25,,7.50,7.50 - -,7.15,
Judges Total Program Component Score (factored),,,,,28.04,
Deductions:,,,,,0.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",<  Downgraded jump,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Fumie SUGURI JPN,57.92  33.52,,,24.40,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+2T  7.30  0.80 1 1 0 -1,1 0 1 1,,1,0 - -,8.10,
2 3F  5.50 -0.80 -2 2 -2 -1,-1 -1 -2 -1,,-1,0 - -,4.70,
3 2A  3.50  1.20 1 2 1 1,2 1 1 1,,0,1 - -,4.70,
4 LSp1  1.50 -0.48 -2 -2 -2 -1,0 -2 -2 -1,,-2,-2 - -,1.02,
5 SpSq4  3.40  0.60 0 1 0 1,1 1 1 0,,0,1 - -,4.00,
6 FSSp4  3.00  0.50 1 2 1 1,1 1 1 1,,1,0 - -,3.50,
7 SlSt3  3.30  0.60 1 2 0 1,2 1 1 1,,0,1 - -,3.90,
8 CCoSp4  3.50  0.10 0 0 0 1,0 0 0 1,,0,0 - -,3.60,
31.00,,,,,33.52,
Program Components Factor,,,,,,
Skating Skills  0.80 6.75 6.25 6.75 6.50,7.00 7.00 6.75 6.75,,6.00,6.00 - -,6.45,
Transition / Linking Footwork  0.80 6.25 5.25 6.75 5.75,6.50 6.50 5.50 6.25,,5.25,5.50 - -,5.80,
Performance / Execution  0.80 6.00 6.00 6.00 6.00,6.75 6.50 6.25 6.75,,5.50,6.00 - -,6.15,
Choreography / Composition  0.80 6.25 5.75 6.25 5.75,7.00 6.75 6.25 6.50,,5.50,5.50 - -,5.95,
Interpretation  0.80 6.25 6.00 6.25 6.00,7.25 6.25 5.75 6.75,,5.75,5.75 - -,6.15,
Judges Total Program Component Score (factored),,,,,24.40,
Deductions:,,,,,0.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",<  Downgraded jump,,,,,
ISU GP HomeSense Skate Canada Int. 2008,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,Total,Total,
NOC,Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
Code,Score Score,,Score (factored),,
"",= +,,+,-,
3 Caroline ZHANG USA,53.28  30.40,,23.88,1.00,
