9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
23,David KRANJEC,AUS,4,40.51,17.68,23.83,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T<<,<<,5.4,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.3
2,2F,,1.8,False,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
3,CCoSp2,,2.5,False,0.0,0,1,0,0,0,-1,0,0,0,,2.5
4,2A,,3.63,True,-0.29,0,0,-1,-1,-1,-1,0,0,-1,,3.34
5,FCSp2,,2.3,False,0.14,0,1,1,1,0,0,0,0,0,,2.44
6,StSq2,,2.6,False,0.0,0,0,0,1,0,0,0,0,0,,2.6
7,CSSp3,,2.6,False,0.0,0,0,0,0,0,0,1,0,0,,2.6
,,,20.83,,,,,,,,,,,,,17.68
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.75,4.0,5.25,4.75,5.0,5.0,4.75,4.25,,4.93
,Transition / Linking Footwork  ,,,,1.0,5.25,5.25,3.25,5.25,4.75,4.5,4.5,4.5,3.5,,4.61
,Performance / Execution  ,,,,1.0,5.75,5.5,3.75,5.25,4.25,4.5,4.75,5.0,4.0,,4.75
,Choreography / Composition  ,,,,1.0,5.75,5.25,4.25,5.5,4.75,4.5,4.75,4.5,3.75,,4.79
,Interpretation  ,,,,1.0,5.5,5.5,3.75,5.75,4.5,4.5,4.75,4.75,3.75,,4.75
,,,,,,,,,,,,,,,,23.83
Deduction,Falls,-1.0
