ISU GP Hilton HHonors Skate America 2011,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Dan ZHANG / Hao ZHANG CHN  4,62.85  34.17,,28.68,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LoTh  5.00  1.50 2 3 2,2 2 2 3,,2 2,6.50,
2 3LzTw2  5.40  1.20 1 2 0,2 2 2 2,,2 1,6.60,
3 3S  4.20  0.40 0 0 0,1 1 1 0,,1 1,4.60,
4 PCoSp4  4.50  0.00 0 1 0,0 0 0 0,,0 -1,4.50,
Info,,,Info,,Info
5 3Li4  4.00  0.50 1 1 1,1 1 2 2,,0 0,4.50,
6 SlSt2  2.60  0.57 1 2 1,1 1 1 1,,1 2,3.17,
7 FiDs4  3.50  0.80 1 2 0,2 1 1 1,,1 1,4.30,
29.20,,,,34.17,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.75 7.00,7.75 7.00 7.00 7.50,,7.75 6.00,7.39,
Transition / Linking Footwork  0.80 7.25 7.00 6.25,6.50 6.75 7.00 7.00,,7.25 6.25,6.82,
Performance / Execution  0.80 7.50 7.50 6.75,6.75 6.50 7.50 7.25,,7.50 6.75,7.14,
Choreography / Composition  0.80 7.50 8.00 6.50,7.50 6.75 7.25 7.50,,7.50 7.00,7.29,
Interpretation  0.80 7.50 8.00 6.50,7.00 6.25 7.25 7.25,,7.75 7.25,7.21,
Judges Total Program Component Score (factored),,,,28.68,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Caydee DENNEY / John COUGHLIN USA  1,59.62  33.82,,25.80,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw2  5.40  0.90 1 2 1,2 1 2 1,,1 1,6.30,
2 3T  4.10  0.20 0 0 0,0 0 1 1,,0 1,4.30,
3 SlSt4  3.90  0.30 0 0 0,1 1 0 1,,1 0,4.20,
4 3Li4  4.00  0.29 1 1 0,0 0 1 2,,1 0,4.29,
5 3LzTh  5.50  0.50 1 1 1,2 1 0 0,,0 1,6.00,
6 FiDs3  3.20  0.60 0 1 0,2 1 1 1,,1 1,3.80,
7 PCoSp4  4.50  0.43 1 1 0,2 1 1 1,,0 1,4.93,
30.60,,,,33.82,
Program Components Factor,,,,,
Skating Skills  0.80 6.50 7.25 6.50,6.25 6.25 6.75 6.50,,6.25 7.00,6.54,
Transition / Linking Footwork  0.80 6.25 6.75 6.00,5.75 6.00 6.00 5.75,,5.50 6.00,5.96,
Performance / Execution  0.80 6.50 7.00 6.50,7.25 6.50 6.75 7.00,,6.50 6.50,6.68,
Choreography / Composition  0.80 6.50 6.50 6.25,7.00 6.50 6.50 6.25,,5.75 6.75,6.46,
Interpretation  0.80 6.75 7.00 6.50,7.00 6.50 6.50 6.75,,6.25 6.25,6.61,
Judges Total Program Component Score (factored),,,,25.80,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Vera BAZAROVA / Yuri LARIONOV RUS  7,59.62  32.42,,28.20,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,2.00,
2 3LzTw2  5.40  1.30 2 2 3,2 2 1 2,,2 1,6.70,
