10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Jamal OTHMAN,SUI,0,114.53,57.43,57.1,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,0.0,0,0,0,0,0,0,0,0,1,0,,7.3
2,2A+3T,,7.5,False,-1.2,-2,-1,-1,-1,-1,0,-1,-1,-2,-2,,6.3
3,CiSt1,,1.8,False,0.0,0,1,0,0,0,0,0,0,0,0,,1.8
4,3S,,4.5,False,0.4,1,0,0,0,0,1,1,0,0,1,,4.9
5,2Lo,,1.5,False,0.0,0,0,0,-1,0,0,0,0,0,0,,1.5
6,USp3,,1.8,False,0.1,0,0,0,0,0,0,1,1,0,0,,1.9
7,CoSp4,,3.0,False,0.5,1,1,1,1,1,1,2,1,1,1,,3.5
8,3F+2T+2Lo,e,9.13,True,-1.4,-1,-1,-1,-1,-1,-2,-2,-1,-2,-1,,7.73
9,3Lz,,6.6,True,-0.6,0,-1,0,-1,-1,0,-1,-1,-1,0,,6.0
10,2A,,3.85,True,0.2,0,0,1,1,0,0,1,0,0,1,,4.05
11,CCoSp3,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.0
12,2A,,3.85,True,0.4,1,1,0,1,0,0,1,1,0,1,,4.25
13,SlSt1,,1.8,False,0.0,0,1,0,0,0,0,0,0,1,0,,1.8
14,FCoSp4,,3.0,False,0.4,0,1,1,1,1,1,1,0,1,0,,3.4
,,,58.63,,,,,,,,,,,,,,57.43
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.75,6.0,6.0,6.0,6.0,5.5,6.0,5.75,5.5,5.75,,5.8
,Transition / Linking Footwork  ,,,,2.0,5.5,6.5,5.5,5.25,5.75,5.5,6.0,5.5,5.0,5.75,,5.55
,Performance / Execution  ,,,,2.0,6.0,6.25,5.5,6.0,6.0,6.0,5.75,5.25,5.5,5.25,,5.75
,Choreography / Composition  ,,,,2.0,5.75,6.5,5.75,6.0,6.5,5.75,6.0,5.25,5.25,5.5,,5.7
,Interpretation  ,,,,2.0,5.75,6.25,5.75,6.0,6.5,6.0,6.0,5.25,5.25,5.25,,5.75
,,,,,,,,,,,,,,,,,57.1
