11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Lauren SENFT / Leif GISLASON,CAN,0,29.7,15.69,14.01,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,1S1,,1.4,False,0.05,0,0,0,1,0,1,0,0,0,1,0,,1.45
2,1S2,,1.9,False,0.33,0,1,0,0,0,1,0,1,0,1,1,,2.23
3,1S3,,2.3,False,-0.17,-1,0,0,0,-1,0,0,-1,-1,0,0,,2.13
4,1S4,,1.4,False,0.0,0,0,1,0,0,0,0,0,0,1,0,,1.4
5,2S1,,1.6,False,0.17,0,0,0,1,0,1,0,0,-1,1,1,,1.77
6,2S2,,2.2,False,0.35,0,0,0,0,1,1,0,0,1,0,1,,2.55
7,2S3,,2.6,False,-0.12,-1,0,0,0,0,0,-1,-1,0,0,0,,2.48
8,2S4,,1.6,False,0.08,0,1,1,0,0,0,0,0,0,0,1,,1.68
,,,15.0,,,,,,,,,,,,,,,15.69
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.25,5.0,5.25,5.0,5.75,6.75,5.5,5.5,5.5,5.75,6.25,,5.71
,Timing  ,,,,0.75,5.0,4.75,5.0,5.0,5.5,6.25,5.0,6.0,5.0,5.75,6.0,,5.54
,Performance / Execution  ,,,,0.5,5.5,5.0,5.0,5.25,5.5,6.5,5.25,5.5,5.25,5.25,6.0,,5.46
,Interpretation  ,,,,0.5,5.75,5.0,5.25,5.25,5.5,6.75,5.5,5.5,5.5,5.5,6.5,,5.67
,,,,,,,,,,,,,,,,,,14.01
