11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Cathy REED / Chris REED,JPN,0,27.42,14.89,12.53,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,1S1,,1.4,False,0.0,0,0,0,1,0,1,-1,0,0,0,0,,1.4
2,1S2,,1.9,False,0.25,0,1,1,0,0,0,-1,1,1,0,1,,2.15
3,1S3,,2.3,False,0.0,-1,0,0,0,0,0,-2,0,0,0,0,,2.3
4,1S4,,1.4,False,0.05,0,0,0,1,0,0,-1,0,1,0,1,,1.45
5,2S1,,1.6,False,-0.17,-1,0,0,0,0,0,-2,-1,-1,0,0,,1.43
6,2S2,,2.2,False,-0.12,-1,0,1,0,0,1,-1,0,0,-1,0,,2.08
7,2S3,,2.6,False,-0.12,-1,0,0,0,0,0,-2,0,0,-1,0,,2.48
8,2S4,,1.6,False,0.0,0,1,0,0,0,0,-1,0,0,0,0,,1.6
,,,15.0,,,,,,,,,,,,,,,14.89
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,4.5,5.0,5.5,5.5,5.0,5.75,4.25,5.25,5.75,4.25,5.5,,5.13
,Timing  ,,,,0.75,4.0,4.5,5.5,5.5,5.0,5.5,3.75,3.5,5.25,5.0,5.25,,4.79
,Performance / Execution  ,,,,0.5,5.0,5.0,5.5,5.75,4.75,6.25,4.0,5.25,5.5,4.25,5.5,,5.04
,Interpretation  ,,,,0.5,4.75,5.25,5.75,5.75,4.75,6.25,4.0,5.0,5.75,4.5,5.5,,5.13
,,,,,,,,,,,,,,,,,,12.53
