ISU European Championships 2014,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Adelina SOTNIKOVA RUS  31,70.73  37.15,,33.58,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.40 2 2 2,2 2 2 2,,2 2,9.60,
2 3F  5.30  1.20 2 2 2,2 2 1 1,,1 2,6.50,
3 CCoSp3  3.00  1.00 2 2 2,2 2 2 2,,2 3,4.00,
4 2A  3.63 x  1.00 2 2 2,2 2 2 2,,2 2,4.63,
Info,,,Info,,Info
5 LSp4  2.70  0.86 1 1 2,1 2 2 2,,2 2,3.56,
6 StSq3  3.30  1.00 2 2 2,2 2 2 2,,2 2,4.30,
7 FCSp4  3.20  1.36 3 2 3,2 2 3 3,,3 3,4.56,
29.33,,,,37.15,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 7.75 8.50,8.50 9.00 8.25 8.25,,7.75 8.50,8.32,
Transition / Linking Footwork  0.80 8.25 7.25 8.50,8.25 8.25 8.00 8.00,,7.50 8.25,8.07,
Performance / Execution  0.80 8.50 8.00 8.75,8.75 9.00 8.50 9.00,,8.25 8.75,8.64,
Choreography / Composition  0.80 8.75 7.25 8.25,8.50 8.75 8.25 8.00,,8.00 8.50,8.32,
Interpretation  0.80 8.75 7.75 8.75,8.75 8.75 8.50 9.00,,8.00 8.75,8.61,
Judges Total Program Component Score (factored),,,,33.58,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Julia LIPNITSKAIA RUS  37,69.97  38.06,,31.91,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T e  10.10 -0.20 -1 0 -1,0 1 0 0,,-1 0,9.90,
2 2A  3.30  0.57 1 1 2,1 1 1 1,,2 1,3.87,
3 FCSp4  3.20  0.93 1 2 2,1 2 2 2,,2 2,4.13,
4 StSq4  3.90  1.20 2 1 2,1 2 2 1,,2 2,5.10,
5 3F  5.83 x  0.10 1 0 -1,0 1 -1 0,,1 0,5.93,
6 LSp4  2.70  1.50 3 3 3,2 3 3 3,,3 3,4.20,
7 CCoSp4  3.50  1.43 3 3 3,2 3 3 2,,3 3,4.93,
32.53,,,,38.06,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.75 9.00,7.25 8.50 8.00 7.75,,8.50 8.00,8.04,
Transition / Linking Footwork  0.80 7.50 7.50 8.00,6.75 8.50 7.75 7.50,,8.25 7.00,7.64,
Performance / Execution  0.80 7.75 8.00 8.75,7.25 9.00 8.25 7.75,,8.50 8.00,8.14,
Choreography / Composition  0.80 7.50 8.00 8.50,6.75 8.75 8.00 7.50,,8.50 7.75,7.96,
Interpretation  0.80 7.75 8.00 8.25,7.00 9.00 9.00 7.75,,8.50 7.50,8.11,
Judges Total Program Component Score (factored),,,,31.91,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Carolina KOSTNER ITA  29,68.97  35.29,,33.68,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.40 2 2 2,2 2 2 1,,3 2,9.60,
