10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Caroline ZHANG,USA,0,97.58,51.34,48.24,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F+3T,,9.5,False,0.6,0,1,0,-1,1,1,0,1,1,1,,10.1
2,3Lz+2T,e,7.3,False,-1.0,-1,-1,0,-2,-1,-2,-1,-1,-1,-1,,6.3
3,2A,,3.5,False,0.0,0,0,1,0,0,1,0,0,0,0,,3.5
4,2A,,3.5,False,0.0,1,0,0,0,0,0,0,0,0,0,,3.5
5,FSSp2,,2.0,False,0.1,0,1,0,0,0,1,0,1,1,0,,2.1
6,CoSp4,,3.0,False,0.4,1,1,1,1,1,1,1,1,0,0,,3.4
7,3F<,,1.87,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.87
8,SpSq2,,2.3,False,0.8,2,1,1,2,2,2,1,2,2,2,,3.1
9,3Lo+2T+2Lo,,8.58,True,0.0,-1,1,0,-1,0,0,0,0,0,0,,8.58
10,3Lz<,e,2.09,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.09
11,CiSt1,,1.8,False,0.1,0,1,0,0,0,0,0,1,1,0,,1.9
12,LSp4,,2.6,False,1.1,2,2,1,3,3,3,1,3,3,3,,3.7
13,CCoSp2,,2.5,False,0.7,2,1,1,1,1,2,1,2,2,2,,3.2
,,,50.54,,,,,,,,,,,,,,51.34
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.0,6.25,6.5,6.0,6.5,7.0,6.25,6.75,6.25,5.5,,6.25
,Transition / Linking Footwork  ,,,,1.6,5.25,5.25,6.5,5.75,6.0,6.25,6.0,6.5,6.0,5.25,,5.7
,Performance / Execution  ,,,,1.6,5.75,6.0,6.5,5.5,6.25,6.5,6.0,6.5,6.0,5.75,,6.0
,Choreography / Composition  ,,,,1.6,6.0,5.5,6.75,5.75,6.25,6.75,6.25,6.75,6.5,5.5,,6.1
,Interpretation  ,,,,1.6,6.0,6.0,6.75,5.75,6.5,6.75,6.25,7.0,5.75,5.5,,6.1
,,,,,,,,,,,,,,,,,48.24
Deduction,Falls,-2.0
