"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,ICE DANCE,,
"",,DANSE SUR GLACE,,
"",,COMPULSORY DANCE,,
"",,DANSE IMPOSÉE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,WED 4 FEB 2009 / MER 4 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
1,VIRTUE Tessa / MOIR Scott,CAN 36.40 Info 18.42 17.98,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 1S1,,2.00 0.12 1 0 0 0 0 2 2 1 -1 - - -,2.12,
2 1S2,,2.20 0.60 0 1 1 1 2 2 1 2 0 - - -,2.80,
3 1S3,,2.30 0.50 0 1 2 1 1 2 2 2 0 - - -,2.80,
4 2S1,,2.70 0.42 0 1 0 0 1 1 1 1 -1 - - -,3.12,
5 2S2,,3.00 0.72 0 1 1 1 1 2 0 2 0 - - -,3.72,
6 2S3,,3.30 0.56 0 1 2 1 1 2 1 1 0 - - -,3.86,
"",,15.50,18.42,
Program Components,,Factor,,
Skating Skills,,0.75 7.00 7.25 7.50 7.25 7.50 7.50 7.50 7.50 7.00 - - -,7.30,
Timing,,0.75 7.00 7.00 7.25 6.75 7.00 7.25 7.00 7.25 6.50 - - -,7.00,
Performance / Execution,,0.50 6.50 7.25 7.25 7.50 6.50 7.50 7.25 7.50 6.75 - - -,7.10,
Interpretation,,0.50 6.75 7.50 7.75 7.50 7.00 7.25 7.50 7.75 8.00 - - -,7.40,
Judges Total Program Component Score (factored),,,17.98,
Deductions:,,,0.00,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
2,DAVIS Meryl / WHITE Charlie,USA 35.23 18.28 16.95,0.00,
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 1S1,,2.00 0.18 1 0 1 0 0 2 0 1 1 - - -,2.18,
2 1S2,,2.20 0.40 0 1 1 0 1 1 1 1 1 - - -,2.60,
3 1S3,,2.30 0.50 0 1 1 0 2 2 0 1 1 - - -,2.80,
4 2S1,,2.70 0.42 1 0 0 -1 0 1 1 1 1 - - -,3.12,
5 2S2,,3.00 0.42 0 0 0 -1 1 1 1 1 2 - - -,3.42,
6 2S3,,3.30 0.86 1 1 1 0 1 2 0 1 2 - - -,4.16,
"",,15.50,18.28,
Program Components,,Factor,,
Skating Skills,,0.75 6.75 6.75 6.75 6.75 6.50 7.25 6.50 7.25 7.50 - - -,6.95,
Timing,,0.75 6.50 6.25 6.50 5.00 6.00 7.00 5.50 6.75 7.50 - - -,6.50,
Performance / Execution,,0.50 6.50 6.50 6.75 6.50 6.75 7.25 6.00 7.25 7.75 - - -,6.85,
Interpretation,,0.50 6.75 6.50 7.00 6.50 6.75 7.00 6.00 7.25 8.00 - - -,6.85,
Judges Total Program Component Score (factored),,,16.95,
Deductions:,,,0.00,
FSX030301_77B 1.0,,Report Created / Rapport créé WED 4 FEB 2009 14:30 / MER 4 FEV 2009 14:30,Page 1/6,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,ICE DANCE,,
"",,DANSE SUR GLACE,,
"",,COMPULSORY DANCE,,
"",,DANSE IMPOSÉE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,WED 4 FEB 2009 / MER 4 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
3,CRONE Vanessa / POIRIER Paul,CAN 32.43 Info 16.98 15.45,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 1S1,,2.00 0.12 1 0 0 0 0 2 1 0 1 - - -,2.12,
2 1S2,,2.20 0.30 1 1 0 0 1 1 1 0 0 - - -,2.50,
3 1S3,,2.30 0.50 1 1 -1 0 1 1 1 1 1 - - -,2.80,
4 2S1,,2.70 0.28 0 0 0 -1 1 2 1 0 1 - - -,2.98,
5 2S2,,3.00 0.56 1 1 0 0 1 1 1 1 0 - - -,3.56,
6 2S3,,3.30 -0.28 0 0 -1 -1 0 0 0 -1 -1 - - -,3.02,
"",,15.50,16.98,
Program Components,,Factor,,
Skating Skills,,0.75 6.75 6.25 5.75 5.25 6.50 7.00 6.75 5.75 6.50 - - -,6.35,
Timing,,0.75 7.00 5.75 5.50 5.00 6.50 6.75 6.50 5.25 6.50 - - -,6.15,
Performance / Execution,,0.50 6.50 6.00 5.75 5.50 6.00 6.75 6.50 5.75 6.25 - - -,6.10,
Interpretation,,0.50 6.25 6.25 6.00 5.00 6.25 6.75 6.50 5.50 6.00 - - -,6.05,
Judges Total Program Component Score (factored),,,15.45,
Deductions:,,,0.00,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
4,SAMUELSON Emily / BATES Evan,USA 31.41 16.22 15.19,0.00,
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 1S1,,2.00 0.12 0 0 0 1 1 0 1 1 0 - - -,2.12,
2 1S2,,2.20 0.20 0 0 0 1 1 1 0 0 0 - - -,2.40,
3 1S3,,2.30 0.40 0 1 1 0 1 1 1 1 1 - - -,2.70,
4 2S1,,2.70 0.00 0 0 0 1 0 0 0 0 0 - - -,2.70,
5 2S2,,3.00 -0.56 -2 -1 -1 -1 -1 0 -1 -1 0 - - -,2.44,
6 2S3,,3.30 0.56 0 1 1 0 1 1 1 1 2 - - -,3.86,
"",,15.50,16.22,
Program Components,,Factor,,
Skating Skills,,0.75 6.00 6.50 6.75 6.50 6.25 6.75 6.00 5.75 6.75 - - -,6.40,
Timing,,0.75 5.00 6.25 6.50 7.00 5.75 5.00 5.00 5.25 6.50 - - -,5.75,
Performance / Execution,,0.50 5.25 6.25 6.75 7.25 5.75 6.50 5.50 5.50 6.25 - - -,6.05,
Interpretation,,0.50 5.25 6.50 6.75 7.25 6.00 6.50 5.50 5.50 6.00 - - -,6.10,
Judges Total Program Component Score (factored),,,15.19,
Deductions:,,,0.00,
FSX030301_77B 1.0,,Report Created / Rapport créé WED 4 FEB 2009 14:30 / MER 4 FEV 2009 14:30,Page 2/6,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,ICE DANCE,,
"",,DANSE SUR GLACE,,
"",,COMPULSORY DANCE,,
"",,DANSE IMPOSÉE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,WED 4 FEB 2009 / MER 4 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
5,WEAVER Kaitlyn / POJE Andrew,CAN 30.62 Info 16.08 14.54,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 1S1,,2.00 0.00 0 0 -1 1 0 0 1 0 0 - - -,2.00,
2 1S2,,2.20 0.20 0 0 0 0 1 1 0 1 -1 - - -,2.40,
