"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,PAIRS,,
"",,COUPLES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,THU 5 FEB 2009 / JEU 5 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
1,PANG Qing / TONG Jian,CHN 129.34 67.66 61.68,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 2A+2A+SEQ,,5.60 1.00 1 1 2 1 1 1 0 1 1 - - -,6.60,
2 3T,,4.00 0.00 1 0 0 0 0 1 0 -1 0 - - -,4.00,
3 4Li4,,4.00 0.80 2 2 2 2 1 1 1 1 1 - - -,4.80,
4 SlSt3,,3.30 0.50 1 1 1 1 1 2 1 1 1 - - -,3.80,
5 FCCoSp4,,3.50 0.40 2 0 1 1 2 1 0 -1 0 - - -,3.90,
6 3LzTw2,,6.05 x 1.40 3 1 2 2 2 2 1 2 2 - - -,7.45,
7 3STh,,4.95 x 1.52 2 2 2 3 2 2 3 3 2 - - -,6.47,
8 3LoTh,,5.50 x 1.40 2 2 2 2 2 2 2 3 2 - - -,6.90,
9 FiDs4,,3.50 0.84 2 1 1 1 1 1 1 2 0 - - -,4.34,
10 PCoSp4,,4.50 0.40 2 1 1 0 1 1 0 1 0 - - -,4.90,
11 5TLi3,,6.05 x 0.30 2 0 1 1 1 0 0 0 0 - - -,6.35,
12 5ALi4,,7.15 x 1.00 1 1 2 1 2 1 0 0 0 - - -,8.15,
"",,58.10,67.66,
Program Components,,Factor,,
Skating Skills,,1.60 7.75 7.75 7.50 8.00 8.00 7.75 7.50 8.00 7.75 - - -,7.85,
Transitions / Linking Footwork,,1.60 7.50 7.00 6.75 7.50 7.75 7.50 7.25 7.50 7.50 - - -,7.40,
Performance / Execution,,1.60 8.00 7.75 7.50 8.00 7.75 7.75 7.50 8.00 7.50 - - -,7.80,
Choreography / Composition,,1.60 7.75 7.50 7.00 8.00 7.75 7.50 7.25 7.75 7.50 - - -,7.65,
Interpretation,,1.60 8.00 7.75 7.50 8.25 7.75 8.00 7.50 8.25 7.25 - - -,7.85,
Judges Total Program Component Score (factored),,,61.68,
Deductions:,,,0.00,
FSX020101_77B 1.0,,Report Created / Rapport créé THU 5 FEB 2009 15:46 / JEU 5 FEV 2009 15:46,Page 1/11,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,PAIRS,,
"",,COUPLES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,THU 5 FEB 2009 / JEU 5 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
2,DUBE Jessica / DAVISON Bryce,CAN 121.26 63.10 58.16,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 3LzTw1,,5.00 0.28 1 -1 0 1 0 -2 0 2 0 - - -,5.28,
2 2A+2A+SEQ,,5.60 0.60 1 0 0 1 1 1 0 0 1 - - -,6.20,
3 5ALi4,,6.50 1.00 1 1 2 1 1 2 1 1 1 - - -,7.50,
4 3LzTh,,5.50 -1.12 0 -2 -2 -2 -2 -2 -2 -1 -1 - - -,4.38,
5 3S,,4.50 0.80 1 1 1 1 0 1 1 0 1 - - -,5.30,
6 FCCoSp4,,3.50 0.40 2 0 2 2 0 1 1 0 0 - - -,3.90,
7 5SLi4,,6.60 x 0.50 1 1 1 1 1 1 0 1 1 - - -,7.10,
8 3LoTh,,5.50 x 0.70 1 1 1 1 0 1 1 1 1 - - -,6.20,
9 3Li4,,4.40 x 0.60 2 1 1 1 1 1 0 1 2 - - -,5.00,
10 SlSt3,,3.30 0.50 1 1 2 2 0 1 0 0 1 - - -,3.80,
11 BiDs4,,3.50 0.14 1 0 1 0 0 0 1 0 0 - - -,3.64,
12 PCoSp4,,4.50 0.30 1 1 2 0 1 0 1 0 0 - - -,4.80,
"",,58.40,63.10,
Program Components,,Factor,,
Skating Skills,,1.60 7.50 6.75 7.00 7.50 7.00 7.50 7.50 7.50 7.50 - - -,7.30,
Transitions / Linking Footwork,,1.60 7.25 5.50 6.50 7.00 6.75 7.25 7.25 7.00 7.25 - - -,6.90,
Performance / Execution,,1.60 7.75 6.50 7.25 7.50 7.00 7.50 7.75 7.25 7.75 - - -,7.35,
Choreography / Composition,,1.60 7.75 6.25 7.00 7.50 7.00 7.75 7.50 7.75 7.75 - - -,7.40,
Interpretation,,1.60 7.50 6.25 7.50 7.50 7.00 7.50 8.00 7.50 7.75 - - -,7.40,
Judges Total Program Component Score (factored),,,58.16,
Deductions:,,,0.00,
FSX020101_77B 1.0,,Report Created / Rapport créé THU 5 FEB 2009 15:46 / JEU 5 FEV 2009 15:46,Page 2/11,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,PAIRS,,
"",,COUPLES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,THU 5 FEB 2009 / JEU 5 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
3,ZHANG Dan / ZHANG Hao,CHN 111.78 55.54 56.24,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 2A+2T,,4.80 -0.80 1 0 -2 -1 0 1 -2 -2 -2 - - -,4.00,
2 3STh,,4.50 1.40 1 2 2 2 2 2 1 2 2 - - -,5.90,
3 3FTw2,,5.50 1.40 2 2 2 2 3 1 1 2 2 - - -,6.90,
4 5TLi4,,6.00 0.70 2 1 1 1 2 1 0 2 1 - - -,6.70,
5 FiDs4,,3.50 0.56 1 1 1 1 1 1 1 0 0 - - -,4.06,
6 FCCoSp3,,3.00 0.00 0 0 0 1 0 -1 0 0 0 - - -,3.00,
7 3LoTh,,5.50 x 0.70 1 1 1 2 1 1 1 0 1 - - -,6.20,
8 1S,,0.44 x -0.22 -2 -3 -2 -2 -1 -3 -3 -3 -2 - - -,0.22,
9 3Li3,,3.85 x -0.60 -1 -2 -1 -1 -1 -3 -2 -3 -1 - - -,3.25,
10 5ALi4,,7.15 x 0.40 0 0 0 1 1 0 0 0 1 - - -,7.55,
11 SlSt3,,3.30 -0.14 0 0 -1 1 0 0 -1 -1 0 - - -,3.16,
12 PCoSp4,,4.50 0.10 1 1 0 0 0 0 0 0 -1 - - -,4.60,
"",,52.04,55.54,
Program Components,,Factor,,
Skating Skills,,1.60 7.25 7.25 7.00 7.25 7.50 6.75 7.00 7.50 7.50 - - -,7.35,
Transitions / Linking Footwork,,1.60 7.00 5.25 6.25 6.75 7.00 6.00 6.50 7.00 7.00 - - -,6.80,
Performance / Execution,,1.60 7.00 6.50 6.75 7.25 7.25 6.25 6.25 6.75 7.25 - - -,7.00,
