"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,MEN,,
"",,HOMMES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,SAT 7 FEB 2009 / SAM 7 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
1,CHAN Patrick,CAN 160.29 80.19 80.10,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 3A,,8.20 1.60 1 2 2 2 1 2 1 2 2 - - -,9.80,
2 3F+3T,,9.50 2.00 2 2 2 2 2 1 2 2 2 - - -,11.50,
3 3Lz,,6.00 1.60 2 1 3 2 3 1 2 1 2 - - -,7.60,
4 CSSp4,,3.00 0.60 1 1 1 1 2 1 1 1 2 - - -,3.60,
5 CiSt3,,3.30 0.70 1 1 2 2 2 1 1 2 2 - - -,4.00,
6 1A+2T,,2.31 x 0.10 0 0 0 0 0 1 0 1 0 - - -,2.41,
7 3S,,4.95 x 1.40 2 1 2 1 2 1 2 1 1 - - -,6.35,
8 CCoSp4,,3.50 0.60 1 1 1 1 2 0 2 1 1 - - -,4.10,
9 3Lo,,5.50 x 0.00 0 0 -1 -1 0 0 -1 0 0 - - -,5.50,
10 3Lz+2T+2Lo,,9.68 x 1.40 1 2 2 1 2 1 1 1 2 - - -,11.08,
11 2A,,3.85 x 1.00 1 1 2 1 1 1 2 1 1 - - -,4.85,
12 SlSt4,,3.90 2.00 2 2 3 2 2 2 2 2 2 - - -,5.90,
13 FSSp4,,3.00 0.50 1 1 2 0 1 1 1 1 2 - - -,3.50,
"",,66.69,80.19,
Program Components,,Factor,,
Skating Skills,,2.00 8.75 7.75 8.50 8.00 7.75 7.75 7.75 8.25 7.75 - - -,7.85,
Transitions / Linking Footwork,,2.00 8.50 7.75 8.50 7.50 7.50 8.00 7.25 8.00 7.75 - - -,7.80,
Performance / Execution,,2.00 8.75 8.00 8.75 7.75 8.50 7.75 7.50 8.25 8.25 - - -,8.15,
Choreography / Composition,,2.00 8.50 8.50 8.75 7.75 7.75 8.00 7.75 8.25 7.75 - - -,8.05,
Interpretation,,2.00 8.75 8.00 8.75 8.00 8.25 8.00 7.50 8.50 8.25 - - -,8.20,
Judges Total Program Component Score (factored),,,80.10,
Deductions:,,,0.00,
FSM010101_77B 1.0,,Report Created / Rapport créé SAT 7 FEB 2009 14:53 / SAM 7 FEV 2009 14:53,Page 1/24,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,MEN,,
"",,HOMMES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,SAT 7 FEB 2009 / SAM 7 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
2,LYSACEK Evan,USA 155.50 80.80 74.70,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 4T,,9.80 0.60 -1 1 0 1 2 1 0 1 0 - - -,10.40,
2 3A<,,< 3.50 -1.60 -1 -2 -2 -3 -3 -2 -2 -2 -2 - - -,1.90,
3 3S,,4.50 0.20 1 1 0 0 0 0 0 0 0 - - -,4.70,
4 CiSt3,,3.30 0.50 1 1 1 1 1 1 1 1 1 - - -,3.80,
5 FSSp4,,3.00 0.60 1 1 1 2 2 1 1 1 2 - - -,3.60,
6 3A+3T,,13.42 x 1.00 1 1 0 1 1 1 2 1 1 - - -,14.42,
7 3Lo,,5.50 x 0.80 1 1 0 1 2 0 1 1 0 - - -,6.30,
8 3F+2T+2Lo,,9.13 x 0.80 1 1 0 1 2 0 1 0 1 - - -,9.93,
9 3Lz,,6.60 x 0.80 1 1 1 0 2 0 0 1 1 - - -,7.40,
10 3F,,6.05 x 0.60 1 1 1 1 2 0 1 0 0 - - -,6.65,
11 FCSSp4,,3.00 0.50 1 1 1 1 2 0 2 1 0 - - -,3.50,
12 SlSt3,,3.30 0.60 2 1 1 2 2 1 1 1 1 - - -,3.90,
13 CCoSp4,,3.50 0.80 2 2 2 2 2 1 2 1 1 - - -,4.30,
"",,74.60,80.80,
Program Components,,Factor,,
Skating Skills,,2.00 8.00 7.25 7.75 7.75 7.75 7.50 7.00 7.50 7.50 - - -,7.50,
Transitions / Linking Footwork,,2.00 7.50 7.25 6.75 7.50 7.50 7.25 6.50 6.75 6.50 - - -,7.05,
Performance / Execution,,2.00 8.25 7.50 8.00 7.50 8.00 7.50 7.25 7.75 7.50 - - -,7.65,
Choreography / Composition,,2.00 8.00 7.75 7.75 7.50 7.75 7.25 7.25 7.75 7.00 - - -,7.55,
Interpretation,,2.00 8.25 8.00 8.00 7.75 8.25 7.50 7.00 7.00 7.25 - - -,7.60,
Judges Total Program Component Score (factored),,,74.70,
Deductions:,,,0.00,
FSM010101_77B 1.0,,Report Created / Rapport créé SAT 7 FEB 2009 14:53 / SAM 7 FEV 2009 14:53,Page 2/24,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,MEN,,
"",,HOMMES,,
"",,FREE SKATING,,
"",,PROGRAMME LIBRE,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,SAT 7 FEB 2009 / SAM 7 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
3,ODA Nobunari,JPN 145.22 75.62 70.60,1.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 4T<,,< 4.00 -3.00 -3 -3 -3 -3 -3 -2 -3 -3 -3 - - -,1.00,
2 3A+3T,,12.20 1.40 1 1 2 1 2 2 2 1 1 - - -,13.60,
3 3S,,4.50 1.20 1 1 1 1 2 1 2 1 1 - - -,5.70,
4 CiSt3,,3.30 0.20 1 0 1 1 1 0 0 1 0 - - -,3.50,
5 CUSp4,,2.90 0.20 1 0 1 1 1 0 0 1 0 - - -,3.10,
6 3A,,9.02 x -2.80 -2 -2 -2 -2 -2 -2 -2 -2 -2 - - -,6.22,
7 3F+3T,,10.45 x 1.00 1 1 1 1 1 2 1 1 1 - - -,11.45,
8 3Lz,,6.60 x 1.60 2 1 2 2 2 2 2 1 0 - - -,8.20,
9 3Lo,,5.50 x 1.00 1 1 1 0 1 1 1 1 1 - - -,6.50,
10 2A,,3.85 x 1.40 2 1 2 2 2 1 2 1 1 - - -,5.25,
11 FSSp4,,3.00 0.40 1 0 1 1 2 1 1 1 0 - - -,3.40,
12 SlSt3,,3.30 0.50 1 0 2 2 2 1 1 1 1 - - -,3.80,
13 CCoSp3,,3.00 0.90 2 1 2 2 2 1 2 2 2 - - -,3.90,
"",,71.62,75.62,
Program Components,,Factor,,
Skating Skills,,2.00 7.75 7.25 8.00 7.25 7.50 7.25 7.50 7.50 7.50 - - -,7.45,
Transitions / Linking Footwork,,2.00 7.00 6.25 7.75 7.00 7.25 7.00 6.50 6.25 6.00 - - -,6.60,
