"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,PAIRS,,
"",,COUPLES,,
"",,SHORT PROGRAM,,
"",,PROGRAMME COURT,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,WED 4 FEB 2009 / MER 4 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
1,PANG Qing / TONG Jian,CHN 6I5n.f6o0 36.36 29.24,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 2T,,1.30 -0.68 -2 -2 -2 -2 -3 -2 -2 -3 -2 - - -,0.62,
2 3LzTw2,,5.50 1.40 2 2 3 2 2 2 2 2 2 - - -,6.90,
3 3LoTh,,5.00 1.52 2 3 2 2 2 2 2 3 1 - - -,6.52,
4 FiDs4,,3.50 0.98 1 2 2 1 1 2 1 1 1 - - -,4.48,
5 SpSq4,,3.40 1.40 1 2 2 1 1 2 1 1 1 - - -,4.80,
6 3Li4,,4.00 0.60 1 2 1 1 1 2 1 0 1 - - -,4.60,
7 PCoSp4,,4.50 0.50 1 1 1 1 1 1 1 0 1 - - -,5.00,
8 FCCoSp4,,3.50 -0.06 -2 1 0 0 -1 0 -1 -1 0 - - -,3.44,
"",,30.70,36.36,
Program Components,,Factor,,
Skating Skills,,0.80 7.25 7.50 7.50 7.50 7.50 7.50 7.75 7.75 7.50 - - -,7.50,
Transitions / Linking Footwork,,0.80 6.75 7.00 6.75 7.50 7.00 7.25 7.25 7.00 7.00 - - -,7.05,
Performance / Execution,,0.80 6.75 7.50 7.50 7.25 7.75 7.50 7.50 7.25 7.25 - - -,7.40,
Choreography / Composition,,0.80 7.25 7.50 7.00 7.75 7.50 7.25 7.50 6.75 7.00 - - -,7.25,
Interpretation,,0.80 7.00 7.75 7.25 7.25 7.75 7.50 7.75 6.25 7.00 - - -,7.35,
Judges Total Program Component Score (factored),,,29.24,
Deductions:,,,0.00,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
2,DUBE Jessica / DAVISON Bryce,CAN 64.36 37.80 27.56,1.00,
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 3S,,4.50 1.00 0 1 1 1 1 1 1 1 1 - - -,5.50,
2 3LzTw1,,5.00 0.00 -2 1 1 -1 0 0 0 0 -2 - - -,5.00,
3 3Li4,,4.00 0.60 1 2 2 0 1 1 2 1 1 - - -,4.60,
4 3LoTh,,5.00 0.42 0 2 1 1 0 1 1 0 0 - - -,5.42,
5 SpSq4,,3.40 0.80 1 2 1 0 0 1 1 1 1 - - -,4.20,
6 FCCoSp4,,3.50 0.80 2 2 2 2 1 1 2 2 0 - - -,4.30,
7 FiDs4,,3.50 0.28 0 0 0 1 0 1 0 1 -1 - - -,3.78,
8 PCoSp4,,4.50 0.50 1 2 2 0 1 1 1 0 1 - - -,5.00,
"",,33.40,37.80,
Program Components,,Factor,,
Skating Skills,,0.80 7.25 7.25 7.25 7.75 7.25 6.50 7.75 6.75 6.50 - - -,7.00,
Transitions / Linking Footwork,,0.80 6.50 6.75 6.50 7.25 6.75 6.25 7.50 6.25 6.00 - - -,6.50,
Performance / Execution,,0.80 7.00 7.25 7.50 8.00 7.00 6.50 8.00 6.50 6.50 - - -,6.95,
Choreography / Composition,,0.80 7.25 7.25 7.25 7.50 6.75 6.50 7.75 7.00 6.50 - - -,6.95,
Interpretation,,0.80 6.75 7.50 7.25 7.75 7.00 6.25 8.00 6.75 6.75 - - -,7.05,
Judges Total Program Component Score (factored),,,27.56,
Deductions:,,Time violation: 1.00,1.00,
FSX020201_77B 1.0,,Report Created / Rapport créé WED 4 FEB 2009 17:09 / MER 4 FEV 2009 17:09,Page 1/6,
"",,FIGURE SKATING,,
"",,PATINAGE ARTISTIQUE,,
"",,PAIRS,,
"",,COUPLES,,
"",,SHORT PROGRAM,,
"",,PROGRAMME COURT,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,
"",,WED 4 FEB 2009 / MER 4 FEV 2009,,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
3,ZHANG Dan / ZHANG Hao,CHN 6I3n.f2o0 34.96 28.24,0.00,Info
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 3LzTw2,,5.50 1.52 1 2 3 2 3 2 2 2 2 - - -,7.02,
2 3LoTh,,5.00 1.40 1 2 2 2 2 2 2 2 1 - - -,6.40,
3 1S,,0.40 -0.30 -3 -3 -3 -3 -3 -3 -3 -3 -3 - - -,0.10,
4 FCCoSp4,,3.50 0.30 1 2 1 0 1 1 1 0 0 - - -,3.80,
5 SpSq4,,3.40 0.60 2 1 2 0 0 1 1 0 1 - - -,4.00,
6 3Li4,,4.00 0.50 1 2 1 1 1 1 1 1 1 - - -,4.50,
7 FiDs4,,3.50 0.84 1 1 1 2 1 2 1 1 1 - - -,4.34,
8 PCoSp4,,4.50 0.30 1 2 1 0 0 2 1 0 0 - - -,4.80,
"",,29.80,34.96,
Program Components,,Factor,,
Skating Skills,,0.80 7.25 7.75 7.25 7.50 7.50 7.25 8.00 7.25 7.25 - - -,7.35,
Transitions / Linking Footwork,,0.80 6.75 6.75 6.50 6.75 7.00 7.00 7.25 6.50 6.75 - - -,6.75,
Performance / Execution,,0.80 7.25 7.25 7.50 7.00 7.00 7.25 7.75 6.75 7.25 - - -,7.15,
Choreography / Composition,,0.80 7.00 7.50 6.75 7.25 7.25 7.25 7.50 6.25 6.75 - - -,7.05,
Interpretation,,0.80 7.25 7.50 6.75 7.50 7.00 7.25 7.50 6.25 6.50 - - -,7.00,
Judges Total Program Component Score (factored),,,28.24,
Deductions:,,,0.00,
"",,Total Total Total,Total,
Rank,Name,NOC Segment Element Program  Component,Deductions,
"",,Code Score Score Score (factored),,
"",,= + +,-,
4,DUHAMEL Meagan / BUNTIN Craig,CAN 62.08 35.12 26.96,0.00,
"# Executed",,Base GOE The Judges Panel,Scores,
Elements,,Value (in random order),of Panel,
1 2FTw4,,4.50 0.60 1 1 2 1 1 1 1 2 -1 - - -,5.10,
2 3T,,4.00 1.00 1 1 2 1 1 1 2 1 1 - - -,5.00,
3 3Li3,,3.50 0.00 0 0 1 0 0 0 1 0 0 - - -,3.50,
4 FCCoSp4,,3.50 0.50 1 1 1 1 1 1 1 1 1 - - -,4.00,
5 PCoSp1,,3.00 0.20 1 0 1 1 0 0 1 0 1 - - -,3.20,
6 SpSq4,,3.40 0.80 1 1 1 1 0 0 1 1 1 - - -,4.20,
7 3LzTh,,5.50 0.84 2 1 1 2 1 2 1 1 1 - - -,6.34,
8 FiDs4,,3.50 0.28 0 1 1 0 0 0 1 1 0 - - -,3.78,
"",,30.90,35.12,
Program Components,,Factor,,
Skating Skills,,0.80 6.50 7.00 6.75 6.75 7.00 6.25 7.00 7.25 6.75 - - -,6.85,
Transitions / Linking Footwork,,0.80 6.25 6.50 6.50 6.25 6.50 6.00 6.50 6.75 6.25 - - -,6.40,
