ISU GP 2016 Progressive Skate America,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Maia SHIBUTANI / Alex SHIBUTANI USA  1  73.04,36.21,36.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 InfoJ7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  1.20 2 2 2 2 1,2 2,2 2,6.20,
2 PSt2  5.60  2.20 2 2 2 2 2,2 2,2 2,7.80,
3 STw4  6.60  1.71 3 3 3 3 2,3 2,3 3,8.31,
4 NtMiSt2  5.60  2.67 3 2 2 3 2,3 2,2 3,8.27,
5 RoLi3  4.00  1.63 2 3 3 2 3,3 2,3 3,5.63,
26.80,,,36.21,
Program Components Factor,,,,
Skating Skills  0.80  9.25  9.25  9.50  8.75  9.00,9.25  8.75,9.25  9.25,9.14,
Transitions  0.80  9.00  9.00  9.25  8.75  9.00,9.00  8.75,9.00  9.25,9.00,
Performance  0.80  9.25  9.25  9.50  9.25  9.50,9.50  9.00,9.25  9.50,9.36,
Composition  0.80  9.50  9.00  9.25  9.25  9.00,9.25  9.00,9.25  9.25,9.18,
Interpretation of the Music / Timing  0.80  9.50  9.25  9.50  9.25  9.25,9.25  9.25,9.50  9.50,9.36,
Judges Total Program Component Score (factored),,,36.83,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  7  68.92,33.32,35.60,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.37 2 3 2 3 2,2 2,3 2,7.97,
2 SlLi4  4.50  1.20 2 2 2 2 2,3 2,2 2,5.70,
3 1MB2+kpYNN  3.80  1.20 2 2 2 2 2,2 2,2 2,5.00,
4 PSt2  5.60  1.41 1 1 0 2 2,1 1,1 2,7.01,
5 NtDiSt2  5.60  2.04 2 2 0 2 2,2 1,2 2,7.64,
26.10,,,33.32,
Program Components Factor,,,,
Skating Skills  0.80  9.00  9.00  9.00  8.50  9.25,9.00  8.50,9.00  8.50,8.86,
Transitions  0.80  8.50  8.75  8.75  8.25  9.00,9.00  8.50,8.75  8.25,8.64,
Performance  0.80  9.00  9.00  9.00  9.00  9.25,9.25  8.75,9.00  8.50,9.00,
Composition  0.80  9.00  9.25  9.00  8.75  9.25,9.00  9.00,9.00  8.50,9.00,
Interpretation of the Music / Timing  0.80  9.00  9.25  8.75  8.75  9.50,9.25  9.00,9.00  8.75,9.00,
Judges Total Program Component Score (factored),,,35.60,
Deductions,,,0.00,
Costume/Prop violation: (1 of 10),,,,
ISU GP 2016 Progressive Skate America,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Madison HUBBELL / Zachary DONOHUE USA  9  68.78,35.52,33.26,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 InfoJ7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  1.11 1 2 2 2 2,2 1,2 2,6.11,
2 PSt3  7.10  1.41 1 2 1 2 1,1 1,1 2,8.51,
3 STw4  6.60  1.11 2 2 2 2 2,1 1,2 3,7.71,
4 SlLi4  4.50  1.20 1 2 3 2 2,2 1,2 3,5.70,
