ISU GP 2016 Progressive Skate America,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Shoma UNO JPN  9  89.15,46.87,,43.28,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 Info",J6 J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4F  12.30 -0.51 -1 0 0 -1 -1,0 1,,-1 0,11.79,
2 4T+3T< <  13.30 -4.00 -3 -3 -3 -3 -3,-2 -3,,-3 -3,9.30,
3 FCSp4  3.20  0.86 1 2 2 2 0,2 2,,2 1,4.06,
4 CSSp4  3.00  0.64 1 1 1 1 0,2 1,,2 2,3.64,
5 3A  9.35 x -0.14 1 -1 -1 0 0,0 0,,0 0,9.21,
6 StSq3  3.30  0.93 2 1 2 2 1,3 2,,2 2,4.23,
7 CCoSp4  3.50  1.14 2 1 3 3 1,2 2,,3 3,4.64,
47.95,,,,46.87,
Program Components Factor,,,,,
Skating Skills  1.00  8.50  8.50  9.00  8.50  8.50,9.50  8.75,,9.00  9.00,8.75,
Transitions  1.00  8.00  8.50  8.50  8.00  8.00,9.00  8.25,,9.00  8.50,8.39,
Performance  1.00  8.25  8.50  9.00  8.50  8.25,9.25  8.50,,9.25  8.75,8.68,
Composition  1.00  8.25  8.25  8.75  8.75  8.75,9.00  8.75,,9.25  8.75,8.71,
Interpretation of the Music  1.00  8.25  8.50  8.75  8.50  8.50,9.25  8.75,,9.50  9.00,8.75,
Judges Total Program Component Score (factored),,,,43.28,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Adam RIPPON USA  10  87.32,44.42,,42.90,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F+3T  9.60  0.90 2 1 1 1 0,1 2,,1 2,10.50,
2 3A  8.50  1.29 1 1 2 2 0,1 1,,1 2,9.79,
3 CCoSp4  3.50  1.07 2 1 3 2 0,3 2,,2 3,4.57,
4 3Lz  6.60 x  1.00 1 0 1 2 1,2 1,,2 2,7.60,
5 FCSp4  3.20  0.79 2 1 2 2 0,2 1,,1 2,3.99,
6 StSq3  3.30  1.14 2 1 3 3 0,3 2,,2 3,4.44,
7 CSSp3  2.60  0.93 2 1 2 2 1,2 2,,2 3,3.53,
37.30,,,,44.42,
Program Components Factor,,,,,
Skating Skills  1.00  8.50  7.75  8.75  8.50  7.75,8.50  8.50,,8.50  8.75,8.43,
Transitions  1.00  7.75  7.00  8.50  8.75  7.50,8.25  8.50,,8.25  8.50,8.18,
Performance  1.00  8.50  8.25  9.00  9.25  8.50,8.75  8.75,,9.00  9.00,8.79,
Composition  1.00  8.25  8.00  8.50  9.25  8.50,8.00  8.75,,9.50  9.00,8.61,
Interpretation of the Music  1.00  8.50  8.25  9.00  9.25  8.75,8.50  9.00,,9.25  9.25,8.89,
Judges Total Program Component Score (factored),,,,42.90,
Deductions,,,,0.00,
Costume/Prop violation: (1 of 9),,,,,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP 2016 Progressive Skate America,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Jason BROWN USA  8  85.75,43.32,,43.43,1.00,
Executed Base,,,,Scores of,
