ISU GP 2016 Progressive Skate America,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Maia SHIBUTANI / Alex SHIBUTANI USA  10  112.71,56.95,55.76,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 IJn5f o",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CoSp4  5.60  1.71 3 3 3 3 3,3 3,2 2,7.31,
2 SlLi4  4.50  1.63 3 3 3 3 2,2 2,3 3,6.13,
3 SeSt3  7.10  2.20 2 2 3 2 2,2 2,2 2,9.30,
4 StaLi4  4.50  1.71 2 3 3 2 3,3 3,3 3,6.21,
5 STw4  6.60  1.80 3 3 3 3 3,3 3,3 2,8.40,
6 RoLi4  4.50  1.20 2 2 2 2 2,3 2,2 2,5.70,
7 DiSt3  7.10  2.20 2 2 3 2 2,2 2,2 2,9.30,
8 ChLi1  0.70  1.40 2 2 2 2 2,2 2,2 2,2.10,
9 ChTw1  0.70  1.80 2 2 3 3 2,3 3,2 3,2.50,
41.30,,,56.95,
Program Components Factor,,,,
Skating Skills  1.20  9.25  9.50  9.75  9.00  9.50,9.00  9.25,9.25  9.25,9.29,
Transitions  1.20  9.00  9.00  9.50  9.00  9.25,8.75  9.50,9.00  9.00,9.11,
Performance  1.20  9.25  9.50  9.50  9.25  9.50,9.25  9.50,9.50  9.75,9.43,
Composition  1.20  9.25  9.75  9.75  9.50  9.00,9.00  9.50,9.00  9.25,9.32,
Interpretation of the Music / Timing  1.20  9.00  9.50  9.75  9.50  9.25,9.00  9.75,9.25  8.75,9.32,
Judges Total Program Component Score (factored),,,55.76,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Madison HUBBELL / Zachary DONOHUE USA  9  106.99,54.50,52.49,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 RoLi4  4.50  1.37 2 2 3 2 2,3 3,2 2,5.87,
2 SlLi4  4.50  1.37 3 3 2 3 2,2 2,1 2,5.87,
3 CiSt3  7.10  2.20 2 2 2 2 2,3 2,1 2,9.30,
4 CuLi4  4.50  1.11 2 2 3 2 1,3 1,2 1,5.61,
5 CoSp4  5.60  1.29 2 2 3 2 2,3 2,2 1,6.89,
6 STw4  6.60  1.37 3 2 2 2 1,3 3,2 2,7.97,
7 DiSt3  7.10  1.89 2 2 3 2 2,2 1,1 1,8.99,
8 ChTw1  0.70  1.20 2 2 3 1 1,3 1,1 2,1.90,
9 ChLi1  0.70  1.40 2 2 3 2 2,3 1,1 2,2.10,
41.30,,,54.50,
Program Components Factor,,,,
Skating Skills  1.20  8.75  8.50  9.25  8.25  8.75,8.75  9.00,8.50  8.00,8.64,
Transitions  1.20  8.50  8.50  9.25  8.00  8.50,8.75  9.00,8.25  8.00,8.50,
Performance  1.20  9.00  8.75  9.50  8.25  8.75,9.25  9.25,8.75  8.50,8.89,
Composition  1.20  8.75  8.75  9.25  8.50  8.75,9.25  9.00,8.75  8.50,8.82,
Interpretation of the Music / Timing  1.20  9.00  8.75  9.50  8.75  8.25,9.50  9.25,8.50  8.50,8.89,
Judges Total Program Component Score (factored),,,52.49,
Deductions,,,0.00,
Music requirements violation: (1 of 10),,,,
ISU GP 2016 Progressive Skate America,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
