9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Cecilia TÖRN / Jussiville PARTANEN,FIN,4,87.87,44.96,42.91,0.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,STw4,,6.6,False,0.51,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,,7.11
2,SeSt2,,5.6,False,0.94,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,,6.54
3,CuLi4,,4.5,False,0.86,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,,5.36
4,CoSp4,,5.6,False,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,6.29
5,DiSt2,,5.6,False,0.63,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,-1.0,,6.23
6,SlLi3,,4.0,False,0.6,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.6
7,RoLi4,,4.5,False,1.03,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,5.53
8,ChSp1,,1.0,False,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.5
9,ChTw1,,1.0,False,0.8,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,,1.8
,,,38.4,,,,,,,,,,,,,44.96
,Program Components,,,,Factor
,Skating Skills,,,,1.2,7.0,6.75,7.75,7.5,7.5,7.25,7.0,7.25,6.25,,7.18
,Transitions,,,,1.2,6.5,6.0,7.0,7.25,7.25,6.75,6.75,6.75,6.25,,6.75
,Performance,,,,1.2,7.5,6.5,7.5,7.5,7.75,7.0,7.25,7.75,6.5,,7.29
,Composition,,,,1.2,7.0,6.5,7.25,8.0,7.5,7.0,7.0,7.75,6.5,,7.14
,Interpretation of the Music/Timing,,,,1.2,7.25,7.25,7.75,7.75,7.75,7.0,7.0,7.75,6.5,,7.39
,,,,,,,,,,,,,,,,42.91
