ISU GP and JGP Final 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  5,142.44  70.80,,71.64,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  2.00 3 3 2,3 3 2 3,,3 3,7.50,
2 3T+3T+SEQ  6.56  1.40 2 2 1,2 2 2 3,,2 2,7.96,
3 ChSp1  2.00  1.40 2 2 2,2 2 2 2,,2 2,3.40,
4 FCCoSp4  3.50  0.36 0 1 0,1 0 1 1,,1 2,3.86,
"",Info,,,,Info
5 BoDs4  4.50  1.30 2 2 1,2 2 0 2,,2 2,5.80,
6 3LzTw1  5.50 x  0.00 0 -1 0,-1 1 -1 1,,1 0,5.50,
7 2A  3.63 x  0.29 0 0 1,0 0 1 1,,1 1,3.92,
8 3Li4  4.40 x  0.93 2 2 2,1 2 1 2,,2 2,5.33,
9 5ALi3  6.60 x  1.20 2 1 1,1 3 1 3,,2 2,7.80,
10 PCoSp4  4.50  0.93 2 2 1,2 2 1 2,,2 2,5.43,
11 5RLi4  7.15 x  0.90 1 2 1,0 1 2 2,,1 1,8.05,
12 3STh  4.95 x  1.30 2 2 1,2 3 1 2,,2 2,6.25,
58.79,,,,70.80,
Program Components Factor,,,,,
Skating Skills  1.60 8.75 9.00 8.50,8.50 8.75 8.00 9.00,,8.75 9.25,8.75,
Transition / Linking Footwork  1.60 8.75 8.75 8.50,8.75 8.75 8.00 9.00,,8.75 9.00,8.75,
Performance / Execution  1.60 9.00 9.25 8.75,9.25 9.00 8.25 9.25,,9.00 9.50,9.07,
Choreography / Composition  1.60 9.25 9.25 8.75,9.00 10.00 8.25 9.00,,9.00 9.25,9.07,
Interpretation  1.60 9.00 9.25 8.75,9.50 9.25 8.00 9.00,,9.25 9.50,9.14,
Judges Total Program Component Score (factored),,,,71.64,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Tatiana VOLOSOZHAR / Maxim TRANKOV RUS  6,140.51  69.22,,71.29,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw1  5.00  2.10 3 3 3,3 3 3 3,,3 3,7.10,
2 3S  4.20  1.10 2 1 2,2 1 2 1,,2 1,5.30,
3 3T+2T  5.40  0.50 0 1 1,1 0 0 1,,1 1,5.90,
4 BoDs3  4.00  1.10 1 2 1,2 1 1 2,,2 2,5.10,
5 FCCoSp4  3.50  0.86 2 2 2,2 1 1 2,,2 1,4.36,
6 3LoTh  5.50 x  1.80 2 3 3,3 2 2 3,,2 3,7.30,
7 5ALi4  7.15 x  1.40 2 3 3,2 2 2 1,,2 1,8.55,
8 5RLi4  7.15 x  1.00 1 2 1,2 1 2 2,,1 1,8.15,
9 3STh  4.95 x -0.20 1 -1 -1,1 0 -1 -1,,1 -1,4.75,
10 3Li4  4.40 x  0.64 2 1 1,2 1 2 1,,1 0,5.04,
11 ChSp1  2.00  1.10 2 1 2,2 1 2 1,,2 1,3.10,
12 PCoSp4  4.50  0.07 0 -1 0,0 1 0 1,,0 0,4.57,
57.75,,,,69.22,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 9.00 8.75,9.00 9.00 8.50 9.00,,9.00 9.00,8.89,
Transition / Linking Footwork  1.60 8.75 8.75 8.50,8.75 8.75 8.25 8.75,,8.75 7.00,8.64,
