10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Rachael FLATT,USA,0,100.81,50.65,50.16,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.2,0,0,0,0,1,1,0,1,0,0,,3.7
2,3F+2Lo,,7.0,False,0.2,0,1,0,1,0,0,0,0,1,0,,7.2
3,3Lz,!,6.0,False,-1.0,-1,0,0,-1,-1,-1,-1,-2,-1,-2,,5.0
4,FCSp4,,3.2,False,0.0,0,1,0,0,0,0,0,0,0,0,,3.2
5,SpSq4,,3.4,False,1.0,0,0,2,1,1,1,0,1,1,1,,4.4
6,3F+2T,,7.48,True,0.0,0,0,0,0,0,0,0,1,0,0,,7.48
7,CCSp4,,3.2,False,-0.12,-2,0,0,0,0,-1,0,0,0,-1,,3.08
8,2S,,1.43,True,-0.6,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,,0.83
9,1A,,0.88,True,0.0,0,0,0,0,-1,0,0,0,0,0,,0.88
10,3Lz+2T+2Lo,!,9.68,True,-1.2,-2,0,0,-1,-1,-1,0,-1,-1,-2,,8.48
11,SlSt2,,2.3,False,0.3,0,0,1,0,1,1,0,1,1,0,,2.6
12,CCoSp4,,3.5,False,0.3,-1,1,1,1,0,0,-1,-1,1,1,,3.8
,,,51.57,,,,,,,,,,,,,,50.65
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.75,6.25,6.25,6.25,6.25,6.75,6.75,7.0,7.0,6.5,,6.4
,Transition / Linking Footwork  ,,,,1.6,5.25,6.0,6.0,6.0,6.0,5.75,6.75,6.75,6.75,6.25,,6.0
,Performance / Execution  ,,,,1.6,5.25,6.0,6.25,6.25,6.25,6.0,6.5,7.25,6.75,6.25,,6.2
,Choreography / Composition  ,,,,1.6,5.5,6.25,7.0,6.5,5.75,6.5,6.5,6.75,7.25,6.5,,6.45
,Interpretation  ,,,,1.6,5.0,5.75,6.5,6.5,5.5,6.25,6.0,7.0,6.75,6.75,,6.3
,,,,,,,,,,,,,,,,,50.16
