ISU GP Skate Canada International 2011,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tessa VIRTUE / Scott MOIR CAN  7,71.61  35.25,,36.36,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 R2Sq4+kpYYY  7.00  1.00 2 2 2,2 1 2 2,,3 -,8.00,
2 STw4  6.00  1.00 3 2 2,2 2 2 2,,2 -,7.00,
3 R1Sq3+kpYNY  6.00  0.75 2 3 1,1 1 1 2,,2 -,6.75,
4 CuLi4  4.00  1.00 2 2 1,2 2 2 2,,2 -,5.00,
Info,,,Info,,Info
5 NtCiSt3  6.50  2.00 2 2 2,2 2 2 2,,2 -,8.50,
29.50,,,,35.25,
Program Components Factor,,,,,
Skating Skills  0.80 9.25 9.25 8.25,8.75 9.50 8.50 8.75,,9.25 -,8.96,
Linking Footwork / Movement  0.70 9.00 9.50 8.75,8.50 9.00 8.75 8.50,,9.00 -,8.83,
Performance  0.70 9.25 9.50 9.00,9.25 9.25 9.00 8.75,,9.25 -,9.17,
Choreography  0.80 9.25 9.25 9.00,9.25 9.50 8.75 9.00,,9.25 -,9.17,
Interpretation / Timing  1.00 9.50 9.50 9.25,9.00 9.25 9.00 8.75,,9.50 -,9.25,
Judges Total Program Component Score (factored),,,,36.36,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kaitlyn WEAVER / Andrew POJE CAN  6,63.31  32.42,,30.89,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 R2Sq3+kpYNY  6.00  0.58 0 1 2,0 1 2 1,,2 -,6.58,
2 R1Sq3+kpYNY  6.00  0.42 0 1 1,1 0 1 1,,1 -,6.42,
3 SlLi4  4.00  0.75 2 1 2,2 1 1 2,,1 -,4.75,
4 STw4  6.00  0.50 1 1 0,1 1 1 2,,1 -,6.50,
5 NtCiSt3  6.50  1.67 1 2 1,2 1 2 2,,2 -,8.17,
6 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
28.50,,,,32.42,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.50 7.25,7.00 7.75 8.25 7.50,,7.50 -,7.50,
Linking Footwork / Movement  0.70 7.25 7.25 7.00,7.00 7.50 8.00 7.75,,7.50 -,7.38,
Performance  0.70 8.00 8.25 7.50,7.50 8.00 8.25 7.50,,8.00 -,7.88,
Choreography  0.80 8.25 8.00 7.50,8.00 7.75 8.00 7.75,,8.50 -,7.96,
Interpretation / Timing  1.00 8.00 8.00 7.50,7.50 7.75 8.50 7.75,,8.00 -,7.83,
Judges Total Program Component Score (factored),,,,30.89,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Anna CAPPELLINI / Luca LANOTTE ITA  5,61.92  30.50,,31.42,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 R1Sq3+kpYYN  6.00  0.50 1 0 2,1 1 1 2,,0 -,6.50,
2 STw4  6.00  0.75 1 2 2,1 1 1 2,,2 -,6.75,
3 NtCiSt2  5.00  1.50 2 1 1,1 2 2 2,,1 -,6.50,
4 R2Sq3+kpYYN  6.00  0.33 1 0 1,1 1 0 1,,0 -,6.33,
5 RoLi3  3.50  0.92 1 2 2,1 2 2 2,,2 -,4.42,
26.50,,,,30.50,
Program Components Factor,,,,,
