ISU GP Skate Canada International 2011,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Akiko SUZUKI JPN  7,119.44  63.84,,55.60,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz  6.00  1.10 1 2 2,1 1 2 1,,2 2,7.10,
2 1A+3T  5.20  0.50 0 1 1,0 0 1 1,,1 1,5.70,
3 3Lo  5.10 -0.70 -1 -1 -1,-1 -2 0 -1,,-1 -1,4.40,
4 CCoSp4  3.50  0.71 2 2 1,2 1 1 1,,2 1,4.21,
"",Info,,,,Info
5 FCSp4  3.20  0.36 1 0 1,0 1 2 1,,1 0,3.56,
6 ChSp1  2.00  0.90 0 2 1,1 2 1 2,,1 1,2.90,
7 3Lo+2T+2Lo  9.02 x  0.60 1 1 1,0 1 0 1,,1 1,9.62,
8 3Lz+1T e  7.04 x -1.50 -1 -2 -2,-2 -2 -3 -3,,-2 -2,5.54,
9 3F  5.83 x  0.70 1 1 2,1 0 2 1,,1 0,6.53,
10 3S  4.62 x  0.00 0 0 0,0 0 0 1,,0 0,4.62,
11 SlSt4  3.90  1.40 2 2 1,2 2 2 2,,2 2,5.30,
12 FCCoSp4  3.50  0.86 2 2 1,2 1 3 2,,2 1,4.36,
58.91,,,,63.84,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 7.75 7.50,6.75 6.75 7.25 8.00,,7.25 6.75,7.32,
Transition / Linking Footwork  1.60 7.00 6.00 4.50,6.25 6.50 6.50 7.25,,7.00 6.25,6.50,
Performance / Execution  1.60 7.50 7.25 7.25,6.50 7.00 7.25 7.00,,7.50 6.75,7.14,
Choreography / Composition  1.60 7.25 6.75 5.50,6.25 6.75 7.00 7.75,,7.50 7.00,6.93,
Interpretation  1.60 7.00 5.25 6.50,6.75 6.25 7.25 7.75,,7.75 6.50,6.86,
Judges Total Program Component Score (factored),,,,55.60,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elizaveta TUKTAMISHEVA RUS  10,117.81  64.21,,53.60,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.40 2 2 2,2 2 2 2,,2 3,11.50,
2 3Lz  6.00  1.40 2 2 2,2 3 2 1,,2 2,7.40,
3 3F  5.30  0.40 1 0 1,1 0 0 1,,0 1,5.70,
4 2A+2T  4.60  0.29 2 1 0,0 1 1 0,,0 1,4.89,
5 CiSt3  3.30  0.50 1 0 1,1 1 1 1,,1 2,3.80,
6 3Lo  5.61 x  0.80 1 1 1,1 2 1 1,,2 1,6.41,
7 ChSp1  2.00  0.50 1 0 0,1 0 1 1,,1 2,2.50,
8 FSSp4  3.00  0.43 1 1 0,0 1 2 1,,1 1,3.43,
9 CCoSp3  3.00  0.36 1 1 0,0 0 0 2,,1 2,3.36,
10 3S+2T+2Lo  8.03 x  0.50 1 0 0,1 0 1 1,,1 1,8.53,
11 2A  3.63 x  0.86 2 1 2,1 1 2 2,,2 2,4.49,
12 FCoSp1  1.70  0.50 1 1 0,1 1 1 1,,1 1,2.20,
56.27,,,,64.21,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.75 6.25,6.75 6.25 6.75 7.75,,7.00 6.00,6.89,
Transition / Linking Footwork  1.60 6.25 6.25 5.75,6.25 5.75 6.50 7.25,,6.75 5.50,6.21,
