9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,Jamal OTHMAN,SUI,35,56.32,29.12,27.2,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.5,False,0.8,1,0,0,1,1,0,1,1,0,,4.3
2,3Lz+2T,,7.3,False,0.4,1,0,0,1,1,0,0,0,0,,7.7
3,CiSt2,,2.3,False,0.2,0,0,1,1,1,0,0,0,0,,2.5
4,3F,,5.5,False,-1.6,-1,-1,-2,-2,-2,-1,-1,-2,-2,,3.9
5,CSSp3,,2.6,False,-0.3,-1,-2,-1,-2,-2,-1,0,0,-2,,2.3
6,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
7,FSSp4,,3.0,False,-0.12,0,0,-1,-1,-1,0,0,0,0,,2.88
8,CCoSp3,,3.0,False,0.24,1,0,1,-1,-1,1,1,0,0,,3.24
,,,29.5,,,,,,,,,,,,,29.12
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.75,5.5,5.5,5.75,5.75,5.75,5.75,5.5,6.5,,5.7
,Transition / Linking Footwork  ,,,,1.0,5.25,5.0,5.25,5.25,5.0,5.25,5.25,5.0,6.25,,5.2
,Performance / Execution  ,,,,1.0,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.25,6.5,,5.5
,Choreography / Composition  ,,,,1.0,5.75,5.0,5.5,5.25,5.75,5.5,5.5,5.0,6.5,,5.5
,Interpretation  ,,,,1.0,5.5,5.0,5.75,5.25,5.25,5.25,5.25,5.25,6.5,,5.3
,,,,,,,,,,,,,,,,27.2
