ISU World Figure Skating Championships 2008,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Carolina KOSTNER ITA,64.28  36.34,,,27.94,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+3T  9.50  1.71 1 1 1 2,2 1 2 2,,2,2 2 1,11.21,
2 3Lz  6.00 Info-1.86 -3 -2 -2 -2,-2 -2 -2 -1,,-1,I-n2fo -2 -2,4.14,Info
3 SpSq4  3.40  1.43 1 1 2 1,1 2 1 2,,2,1 1 2,4.83,
4 2A  3.50  1.00 1 2 1 1,1 1 0 1,,1,1 1 1,4.50,
5 FSSp3  2.30 -0.04 0 0 -1 0,0 0 0 1,,0,0 -1 0,2.26,
6 LSp2  1.80  0.36 0 1 1 1,0 0 1 1,,0,1 0 0,2.16,
7 SlSt3  3.10  0.71 1 2 2 2,1 1 1 1,,1,1 1 2,3.81,
8 CCoSp3  3.00  0.43 1 1 1 1,1 1 0 1,,1,1 0 1,3.43,
32.60,,,,,36.34,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 7.50 6.75 7.00,7.50 7.75 7.25 7.00,,7.25,7.00 7.00 7.00,7.07,
Transition / Linking Footwork  0.80 7.00 6.75 5.75 6.75,7.25 7.50 7.00 6.75,,7.00,6.75 6.00 6.50,6.64,
Performance / Execution  0.80 7.25 7.50 6.75 7.00,7.50 8.00 7.75 6.75,,7.00,7.00 7.25 7.00,7.07,
Choreography / Composition  0.80 7.25 8.00 6.75 7.00,7.00 7.50 7.00 6.75,,7.25,7.00 6.75 7.00,6.96,
Interpretation  0.80 7.25 7.75 7.00 7.25,7.25 7.75 7.75 6.75,,7.25,7.00 7.00 7.00,7.18,
Judges Total Program Component Score (factored),,,,,27.94,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Mao ASADA JPN,64.10  35.22,,,28.88,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+3Lo  10.50  1.57 1 1 2 2,1 1 0 1,,2,2 2 1,12.07,
2 3Lz e  6.00 -1.57 -1 -2 -1 -1,-3 -2 -1 -2,,-2,-2 -2 -1,4.43,
3 2A  3.50  0.86 0 1 1 0,0 1 0 1,,1,1 1 1,4.36,
4 LSp2  1.80  0.64 2 2 1 1,1 2 1 2,,1,1 1 2,2.44,
5 SpSq1  1.80  0.50 1 1 1 1,0 1 0 1,,1,1 1 2,2.30,
6 FSSp3  2.30  0.36 0 1 1 0,1 1 0 1,,1,1 0 2,2.66,
7 SlSt3  3.10  0.79 1 1 2 2,1 2 1 2,,2,1 1 2,3.89,
8 CCoSp2  2.50  0.57 0 2 1 1,1 2 0 2,,1,1 1 1,3.07,
31.50,,,,,35.22,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 7.50 7.25 7.50,7.25 7.75 7.50 7.50,,7.50,7.25 7.25 8.25,7.43,
Transition / Linking Footwork  0.80 7.00 6.50 6.25 7.00,6.75 7.00 7.00 7.00,,7.50,7.00 6.00 8.25,6.89,
Performance / Execution  0.80 7.50 7.50 7.25 7.25,7.25 7.75 7.75 7.25,,7.25,7.00 7.25 8.25,7.36,
Choreography / Composition  0.80 7.00 7.50 7.00 7.25,7.00 7.50 7.00 7.00,,7.50,7.25 7.00 8.25,7.21,
Interpretation  0.80 7.25 7.25 7.00 7.25,7.00 7.75 7.25 7.25,,7.50,7.00 7.00 8.50,7.21,
Judges Total Program Component Score (factored),,,,,28.88,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
3 Yukari NAKANO JPN,61.10  34.83,,,26.27,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
