10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Kimberly NAVARRO / Brent BOMMENTRE,USA,0,27.9,14.56,13.34,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,1S1,,1.6,False,0.1,0,0,0,1,1,0,0,0,0,1,,1.7
2,1S2,,2.5,False,0.0,0,0,0,0,0,0,-1,0,0,0,,2.5
3,1S3,,2.5,False,-0.4,-1,0,-1,0,0,-1,-1,-1,0,-1,,2.1
4,2S1,,2.0,False,0.14,0,0,0,1,1,0,0,0,0,1,,2.14
5,2S2,,3.2,False,0.0,0,0,0,0,0,-1,0,0,0,0,,3.2
6,2S3,,3.2,False,-0.28,0,-1,-1,0,-1,0,-1,-2,0,0,,2.92
,,,15.0,,,,,,,,,,,,,,14.56
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.5,5.5,4.5,5.75,6.25,4.5,6.0,6.0,5.0,5.75,,5.4
,Timing  ,,,,0.75,5.25,6.0,4.25,5.75,5.75,4.5,5.75,5.25,5.0,5.25,,5.15
,Performance / Execution  ,,,,0.5,5.5,5.5,4.5,6.0,6.25,4.0,6.0,5.5,5.0,6.0,,5.4
,Interpretation  ,,,,0.5,5.75,5.75,4.25,5.75,6.0,4.5,5.75,6.0,5.25,6.25,,5.45
,,,,,,,,,,,,,,,,,13.34
