10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Isabelle DELOBEL / Olivier SCHOENFELDER,FRA,0,97.72,49.8,47.92,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.5,2,1,2,1,1,1,1,1,1,1,,4.5
2,CiSt3,,7.2,False,1.2,2,1,1,1,1,2,1,1,1,2,,8.4
3,STw4,,4.7,False,0.4,2,0,1,1,1,1,1,0,0,1,,5.1
4,SeLi4,,6.4,False,1.0,3,2,2,2,2,2,2,2,2,2,,7.4
5,Sp4,,4.7,False,0.6,2,1,1,0,2,1,1,2,1,1,,5.3
6,CuLi3,,3.5,False,0.8,2,1,0,0,2,2,2,2,1,1,,4.3
7,MiSt3,,6.2,False,1.2,2,1,1,1,1,2,1,2,1,1,,7.4
8,SlLi4+RoLi4,,6.4,False,1.0,2,1,2,1,2,2,2,2,2,2,,7.4
,,,43.1,,,,,,,,,,,,,,49.8
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,8.25,7.75,8.0,8.0,8.0,8.0,8.25,8.0,7.75,7.75,,7.95
,Linking Footwork / Movement  ,,,,1.75,8.0,7.5,7.75,7.5,8.0,7.75,8.25,8.0,7.5,8.0,,7.9
,Performance  ,,,,1.0,7.75,7.75,7.75,7.75,8.25,8.5,8.25,8.0,7.5,8.0,,8.05
,Choreography  ,,,,1.0,8.0,7.75,8.0,8.0,8.25,8.25,8.5,8.0,7.75,7.75,,8.05
,Interpretation / Timing  ,,,,1.0,8.25,7.75,8.0,7.75,8.0,8.25,8.5,8.0,7.75,8.0,,8.05
,,,,,,,,,,,,,,,,,47.92
