12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Tiffany VISE / Derek TRENT,USA,0,88.59,49.09,41.5,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2LzTw2,,3.5,False,0.5,1,1,1,0,1,1,1,1,0,1,1,1,,4.0
2,4STh,,8.0,False,-2.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.0
3,2T,,1.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.3
4,2Lz+COMBO,e,1.9,False,-0.89,-3,-2,-3,-2,-2,-2,-3,-3,-2,-2,-3,-3,,1.01
5,PCoSp1,,3.0,False,0.14,1,0,0,0,1,0,0,1,0,0,1,0,,3.14
6,3Li4,,4.0,False,0.29,1,0,0,1,0,1,1,0,0,0,1,1,,4.29
7,5SLi4,,6.0,False,0.36,1,0,1,1,1,1,1,0,0,1,1,1,,6.36
8,SpSq4,,3.4,False,0.43,0,0,0,1,1,1,1,0,0,0,1,1,,3.83
9,3LoTh,,5.5,True,-2.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.5
10,5ALi3,,6.0,False,0.0,0,0,0,0,0,1,0,-1,0,0,0,0,,6.0
11,FCCoSp3,,3.0,False,-0.04,0,0,-1,0,1,-1,0,0,0,-1,0,0,,2.96
12,SlSt3,,3.1,False,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,3.1
13,FiDs3,,3.2,False,0.4,1,0,0,1,1,1,1,0,1,0,1,-1,,3.6
,,,51.9,,,,,,,,,,,,,,,,49.09
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.75,5.5,5.25,5.5,5.75,5.5,5.5,4.5,5.0,5.0,5.75,5.5,,5.43
,Transition / Linking Footwork  ,,,,1.6,5.75,5.25,4.5,5.5,5.0,5.25,5.0,3.75,4.75,4.25,5.25,5.25,,5.04
,Performance / Execution  ,,,,1.6,5.25,5.25,4.75,5.25,5.25,5.5,5.25,4.5,4.75,4.5,5.0,5.5,,5.11
,Choreography / Composition  ,,,,1.6,5.5,5.5,5.0,5.5,5.5,5.25,5.5,4.75,5.0,5.0,5.25,5.5,,5.29
,Interpretation  ,,,,1.6,5.5,5.25,5.0,5.75,5.75,5.0,5.25,4.75,5.0,4.75,4.75,5.25,,5.07
,,,,,,,,,,,,,,,,,,,41.5
Deduction,Falls,-2.0
